Time,q,qdot,pelv_gyro_x,pelv_gyro_y,pelv_gyro_z,pelv_acc_x,pelv_acc_y,pelv_acc_z,leg_gyro_x,leg_gyro_y,leg_gyro_z,leg_acc_x,leg_acc_y,leg_acc_z,Label
149629,1.26094,11.75,0.115127,0.220475,-0.156086,-3.43856,8.97234,-1.33193,0.381246,0.178057,-1.18786,0.374393,9.03595,-1.7458,35
149639,1.36256,10.625,0.125194,0.0829013,-0.113534,-2.88415,8.13731,-1.03051,0.31882,-0.0253563,-1.17363,0.79913,8.17091,-1.59492,35
149649,1.46304,10.1641,0.125194,0.0829013,-0.113534,-2.88415,8.13731,-1.03051,0.31882,-0.0253563,-1.17363,0.79913,8.17091,-1.59492,36
149659,1.56275,9.09375,0.139441,-0.0254404,-0.0819534,-2.24983,7.52675,-0.817559,0.285995,-0.163756,-1.1544,1.25475,7.57788,-1.51134,37
149669,1.66131,9.72656,0.158821,-0.103159,-0.0604219,-1.65564,7.19891,-0.651024,0.279637,-0.27271,-1.13179,1.44441,7.29431,-1.48108,38
149679,1.7637,9.52344,0.184294,-0.154402,-0.0477247,-1.16981,7.07558,-0.539746,0.293228,-0.369374,-1.10686,1.2952,7.26723,-1.59758,39
149689,1.86379,11.0859,0.213983,-0.186363,-0.0378763,-0.773797,7.06946,-0.546704,0.319286,-0.453611,-1.07951,1.0349,7.38104,-1.74622,40
149699,1.96733,10.5,0.242407,-0.20484,-0.0287607,-0.493145,7.21087,-0.570062,0.369001,-0.534182,-1.04163,0.820133,7.54474,-1.74419,41
149709,2.06858,12.1562,0.264761,-0.215013,-0.023917,-0.318991,7.44413,-0.549537,0.444761,-0.610851,-0.989412,0.58371,7.75086,-1.5895,42
149719,2.17289,11.2891,0.278478,-0.22179,-0.0215235,-0.157643,7.73914,-0.52945,0.51324,-0.674325,-0.945747,0.298078,8.04462,-1.31255,42
149729,2.27835,10.1406,0.279537,-0.228069,-0.024553,0.0136162,8.12572,-0.501306,0.553567,-0.734404,-0.928655,-0.0907697,8.51477,-1.02328,43
149739,2.37959,11.3281,0.279537,-0.228069,-0.024553,0.0136162,8.12572,-0.501306,0.553567,-0.734404,-0.928655,-0.0907697,8.51477,-1.02328,44
149749,2.48736,12.1406,0.264741,-0.235719,-0.0397612,0.21577,8.53078,-0.495909,0.568875,-0.809225,-0.932295,-0.350408,9.09299,-0.841827,45
149759,2.5909,11.2031,0.234189,-0.244316,-0.0653119,0.477549,8.92372,-0.539602,0.56587,-0.898343,-0.955562,-0.25203,9.5989,-0.830353,46
149769,2.69674,8.625,0.190342,-0.250049,-0.100056,0.69443,9.32307,-0.559794,0.548657,-0.996673,-1.00362,-0.218716,10.0117,-1.02986,47
149779,2.80412,13.0469,0.139429,-0.253305,-0.143519,0.820458,9.58553,-0.615935,0.524552,-1.10832,-1.06513,-0.222541,10.2496,-1.23628,48
149789,2.90652,8.39062,0.0868794,-0.25652,-0.186124,0.880433,9.63063,-0.830692,0.499343,-1.20916,-1.12217,0.316807,10.1719,-1.19756,49
149799,3.01083,10.6875,0.0328253,-0.257853,-0.218803,0.766818,9.59946,-1.01891,0.453689,-1.26276,-1.16382,1.13942,9.9061,-1.00137,50
149809,3.11054,8.57031,-0.0215366,-0.262839,-0.235691,0.436809,9.5303,-1.01813,0.37841,-1.28414,-1.17305,1.89449,9.63257,-0.862205,50
149819,3.21063,11.4609,-0.0726006,-0.286134,-0.225381,0.0570905,9.38171,-0.924908,0.278465,-1.29081,-1.13775,2.78734,9.405,-0.735227,51
149829,3.30267,9.00781,-0.0726006,-0.286134,-0.225381,0.0570905,9.38171,-0.924908,0.278465,-1.29081,-1.13775,2.78734,9.405,-0.735227,52
149839,3.39241,9.375,-0.116506,-0.336251,-0.180428,-0.288511,9.23864,-0.761318,0.158484,-1.2405,-1.06256,3.48047,9.26901,-0.677198,53
149849,3.47831,8.32812,-0.146759,-0.414537,-0.102782,-0.59546,9.14732,-0.554648,0.0387895,-1.12284,-0.951589,3.66338,9.18862,-0.997086,54
149859,3.55961,7.19531,-0.160222,-0.514459,0.000704947,-0.807482,9.175,-0.362498,-0.0518155,-0.990572,-0.812084,3.71542,9.09408,-1.66636,55
149869,3.63554,7.82812,-0.158852,-0.619377,0.115912,-0.880426,9.33388,-0.201834,-0.0981824,-0.856253,-0.660966,3.83109,9.00383,-2.37593,56
149879,3.70611,5.64844,-0.1431,-0.710316,0.228291,-0.702168,9.47744,-0.11166,-0.10417,-0.682378,-0.517033,3.98173,8.91984,-2.9547,57
149889,3.76401,4.28125,-0.114078,-0.769311,0.324415,-0.192786,9.5774,-0.121997,-0.0797402,-0.496436,-0.389505,4.13782,8.86525,-3.44446,58
149899,3.82652,7.14062,-0.0745302,-0.78457,0.390498,0.543226,9.72923,-0.223903,-0.037519,-0.374017,-0.279181,4.0936,8.96554,-3.78773,58
149909,3.8829,4.8125,-0.027818,-0.758057,0.427248,1.31493,10.0296,-0.334024,0.0101718,-0.323111,-0.193271,3.83723,9.3079,-3.71052,59
149919,3.92432,4.625,0.0185851,-0.704343,0.445048,1.92043,10.4586,-0.371866,0.0475311,-0.320143,-0.128702,3.68187,9.87792,-3.19079,60
149929,3.96765,3.52344,0.0185851,-0.704343,0.445048,1.92043,10.4586,-0.371866,0.0475311,-0.320143,-0.128702,3.68187,9.87792,-3.19079,61
149939,4.00408,2.24219,0.0589547,-0.638597,0.448622,2.17728,11.023,-0.238857,0.0636431,-0.338187,-0.0711498,3.54647,10.6369,-2.70749,62
149949,4.01942,0.0546875,0.0981007,-0.571828,0.447759,2.09622,11.7513,-0.0122356,0.0614602,-0.363389,-0.00853104,3.53178,11.49,-2.53069,63
149959,4.01827,-0.5625,0.142212,-0.507393,0.454671,1.79692,12.4747,-0.0581539,0.0410083,-0.388861,0.0832486,4.1652,12.2588,-2.42606,64
149969,4.01367,-0.929688,0.190968,-0.438858,0.474071,1.24663,13.0383,-0.529748,-0.00757436,-0.383577,0.232357,5.38356,12.7901,-2.21114,65
149979,3.99296,-2.78906,0.246432,-0.365696,0.516022,0.399093,13.3262,-1.18062,-0.10028,-0.333131,0.453771,6.15254,13.1277,-2.11705,65
149989,3.95461,-5.72656,0.323924,-0.303661,0.600323,-0.664369,13.3156,-1.96384,-0.246048,-0.267121,0.740313,5.85551,13.3925,-2.22726,66
149999,3.88597,-6.94531,0.432189,-0.258338,0.733921,-1.76575,13.1502,-2.90774,-0.428106,-0.223686,1.06405,5.30394,13.5377,-2.04077,67
150009,3.79584,-8.4375,0.543161,-0.208228,0.884588,-2.66969,12.8587,-3.55738,-0.616194,-0.185032,1.40221,4.71063,13.5268,-1.37307,68
150019,3.69614,-10.6719,0.543161,-0.208228,0.884588,-2.66969,12.8587,-3.55738,-0.616194,-0.185032,1.40221,4.71063,13.5268,-1.37307,69
150029,3.58569,-11.3125,0.61436,-0.141866,1.00943,-3.20747,12.4809,-3.46981,-0.781122,-0.192303,1.7367,3.60495,13.5258,-0.184619,70
150039,3.47217,-13.0547,0.616633,-0.0747472,1.08861,-3.43086,12.2302,-2.67604,-0.914897,-0.356959,2.03642,1.90615,13.7602,1.67789,71
150049,3.35521,-13.9531,0.532673,-0.0375232,1.11741,-3.49355,12.1564,-1.60823,-1.03373,-0.582598,2.25876,-0.224988,14.1301,3.59579,72
150059,3.24054,-12.6172,0.366038,-0.062326,1.1054,-3.40897,12.0785,-0.672358,-1.1387,-0.672492,2.37187,-2.22457,14.2685,4.44092,73
150069,3.12511,-11.9766,0.1575,-0.157654,1.06765,-3.18902,11.897,0.0150285,-1.21528,-0.66281,2.3837,-3.64081,13.9879,3.43742,73
150079,3.00431,-12.1328,-0.0273094,-0.306451,1.01258,-2.86067,11.6152,0.361339,-1.23613,-0.655148,2.33254,-4.20661,13.2993,0.71112,74
150089,2.87699,-13.3438,-0.144182,-0.478358,0.948778,-2.32618,11.2398,0.300507,-1.15699,-0.595854,2.25497,-3.64528,12.316,-2.58939,75
150099,2.7443,-10.7266,-0.194204,-0.631091,0.886461,-1.57607,10.8574,-0.0376402,-0.958962,-0.449632,2.17838,-2.11829,11.2809,-5.08953,76
150109,2.60892,-16.5078,-0.200985,-0.723149,0.825413,-0.773918,10.6249,-0.367208,-0.683139,-0.348474,2.12436,-0.172766,10.5475,-5.90369,77
150119,2.47278,-12.7812,-0.200985,-0.723149,0.825413,-0.773918,10.6249,-0.367208,-0.683139,-0.348474,2.12436,-0.172766,10.5475,-5.90369,78
150129,2.32974,-16.0625,-0.182146,-0.734756,0.759028,-0.0282291,10.624,-0.417104,-0.408645,-0.385008,2.09712,1.59171,10.3349,-4.89812,79
150139,2.18823,-16.9844,-0.152045,-0.672913,0.681336,0.612015,10.7991,-0.198287,-0.201791,-0.512983,2.08863,2.54212,10.5631,-2.88298,80
150149,2.04864,-17.1328,-0.130162,-0.565468,0.589033,1.15152,10.9763,-0.00166532,-0.0897165,-0.702321,2.08337,2.46732,10.984,-0.898737,81
150159,1.91211,-13.1172,-0.131343,-0.44735,0.487376,1.67412,10.9175,-0.0694077,-0.061486,-0.856592,2.0514,1.87235,11.2847,0.570643,81
150169,1.78019,-12.1016,-0.160915,-0.340545,0.380832,2.15449,10.5016,-0.397692,-0.0845067,-0.823496,1.97346,1.15111,11.2297,1.28131,82
150179,1.65248,-12.5859,-0.214044,-0.251754,0.274004,2.53884,9.78814,-0.812119,-0.125609,-0.617077,1.85429,0.473956,10.7559,1.21586,83
150189,1.52325,-11.2891,-0.282019,-0.180767,0.173164,2.81804,8.90597,-1.16121,-0.175667,-0.366209,1.70868,0.223926,9.90514,0.799889,84
150199,1.39938,-10.5938,-0.358992,-0.120269,0.0771454,2.82348,8.05169,-1.23536,-0.175667,-0.366209,1.70868,0.223926,9.90514,0.799889,85
150209,1.28049,-13.2344,-0.358992,-0.120269,0.0771454,2.82348,8.05169,-1.23536,-0.240738,-0.165078,1.54342,0.390575,8.79513,0.39973,86
150219,1.16851,-11,-0.434969,-0.0654701,-0.0139548,2.44165,7.39351,-0.850284,-0.297253,-0.0369584,1.35762,0.605734,7.62834,0.0897765,87
150229,1.05922,-12.4062,-0.495707,-0.0189029,-0.0952769,1.90494,6.85681,-0.216277,-0.319484,0.0380363,1.16079,0.718552,6.5772,-0.205157,88
150239,0.953755,-11.4609,-0.530556,0.0204098,-0.164236,1.52773,6.26737,0.318566,-0.322984,0.0599467,0.961549,0.725558,5.70588,-0.5413,88
150249,0.850594,-11.8828,-0.535763,0.0571835,-0.219847,1.37881,5.6543,0.684554,-0.321843,0.0435978,0.763073,0.602161,4.99764,-0.819057,89
150259,0.757021,-10.375,-0.513812,0.0935918,-0.26668,1.34344,5.15681,1.01096,-0.279433,0.0584208,0.604286,0.200499,4.4472,-1.0066,90
150269,0.663065,-11.8359,-0.466845,0.127278,-0.312225,1.42387,4.75596,1.28952,-0.16179,0.138012,0.527239,-0.368271,4.10435,-1.12523,91
150279,0.576395,-10.4375,-0.395524,0.15449,-0.359321,1.63806,4.43745,1.40214,-0.00393166,0.246078,0.496599,-0.78453,3.96211,-1.11904,92
150289,0.496244,-9.58594,-0.395524,0.15449,-0.359321,1.63806,4.43745,1.40214,-0.00393166,0.246078,0.496599,-0.78453,3.96211,-1.11904,93
150299,0.422996,-8.17969,-0.305758,0.173233,-0.415208,1.80155,4.29841,1.36301,0.140974,0.33799,0.450515,-1.10324,3.9454,-1.06616,94
150309,0.352049,-5.39062,-0.206384,0.1822,-0.486903,1.85586,4.3039,1.20157,0.250125,0.382103,0.362463,-1.48426,4.03932,-1.01883,95
150319,0.291074,-5.30469,-0.104431,0.178628,-0.57371,1.87179,4.38817,0.966191,0.318965,0.374424,0.229042,-1.9194,4.26875,-0.917633,96
150329,0.238151,-5.92188,-0.004424,0.160068,-0.674339,1.77595,4.60551,0.799475,0.347612,0.353252,0.0561212,-2.28678,4.62581,-0.793265,96
150339,0.197884,-3.99219,0.0943796,0.129509,-0.780475,1.57655,5.02627,0.717495,0.336129,0.366644,-0.148189,-2.31393,5.13834,-0.637993,97
150349,0.176408,-0.28125,0.193663,0.0961747,-0.876476,1.36638,5.70898,0.639266,0.29093,0.42006,-0.368064,-1.88548,5.81224,-0.465324,98
150359,0.175258,0,0.29036,0.0696023,-0.945168,1.15551,6.63175,0.621293,0.230052,0.470265,-0.586623,-1.2944,6.54921,-0.449112,99
150369,0.176408,-0.046875,0.380272,0.0518136,-0.972046,1.02982,7.56361,0.630313,0.177295,0.461858,-0.792993,-0.699209,7.18418,-0.676016,0
150379,0.179476,0.484375,0.459211,0.0386131,-0.953173,1.0751,8.28704,0.605298,0.177295,0.461858,-0.792993,-0.699209,7.18418,-0.676016,1
150389,0.184078,0.0546875,0.459211,0.0386131,-0.953173,1.0751,8.28704,0.605298,0.148371,0.368299,-0.970625,0.294884,7.62446,-0.932905,2
150399,0.184078,-0.585938,0.524983,0.0256738,-0.896422,1.28288,8.78179,0.739619,0.146229,0.216707,-1.08044,2.40022,7.88527,-1.10541,3
150409,0.183311,-1.30469,0.575554,0.0135026,-0.818334,1.43541,9.30883,1.05999,0.177309,0.072033,-1.07605,5.80331,8.17144,-1.36438,4
150419,0.181777,-0.53125,0.607328,0.00736811,-0.72162,1.20015,10.3876,1.25485,0.265877,-0.104867,-0.930959,9.70082,8.89835,-1.54658,4
150429,0.178326,-0.8125,0.612748,0.0140983,-0.588518,0.73702,12.0696,1.07376,0.419904,-0.429786,-0.639868,13.3184,10.1455,-1.20244,5
150439,0.169889,-2.26562,0.568127,0.0429625,-0.418395,0.407811,14.0145,0.701497,0.571668,-0.766765,-0.252636,15.769,11.6686,-0.21378,6
150449,0.158,-1.875,0.460173,0.0900713,-0.226058,0.364246,15.7719,0.458582,0.631141,-0.857468,0.11841,16.0658,12.9758,1.04093,7
150459,0.144195,-1.91406,0.307681,0.134921,-0.0272958,0.713357,16.5794,0.324161,0.611754,-0.69446,0.408812,14.3937,13.3791,1.90869,8
150469,0.129238,-2.28906,0.137776,0.164014,0.14567,1.37781,16.1415,0.240748,0.574058,-0.425427,0.597713,11.7578,12.8427,2.16331,9
150479,0.119651,-1.79688,0.137776,0.164014,0.14567,1.37781,16.1415,0.240748,0.574058,-0.425427,0.597713,11.7578,12.8427,2.16331,10
150489,0.116966,0.117188,-0.02252,0.175976,0.260454,2.08671,14.9255,0.290562,0.518324,-0.169678,0.647058,9.08059,11.905,2.08145,11
150499,0.116966,0.40625,-0.147245,0.179418,0.312216,2.65525,13.5669,0.473527,0.429793,0.00972923,0.574665,6.87195,11.0166,1.86369,12
150509,0.11735,-0.210938,-0.22428,0.190061,0.317201,3.08001,12.481,0.627379,0.318286,0.110428,0.43821,5.29013,10.4014,1.51498,12
150519,0.119651,0.335938,-0.258785,0.219517,0.286073,3.31556,11.7979,0.65539,0.210487,0.173816,0.278669,4.12951,10.0882,0.716485,13
150529,0.121185,0.03125,-0.258038,0.270854,0.220235,3.17276,11.5389,0.614575,0.1573,0.239605,0.129045,3.08008,10.0861,-0.953923,14
150539,0.121185,-0.226562,-0.222441,0.339561,0.12796,2.45095,11.7885,0.511529,0.217272,0.320089,0.0387609,2.65799,10.592,-3.11438,15
150549,0.116966,-1.41406,-0.160745,0.415593,0.0246046,1.11988,12.6541,0.241229,0.374029,0.406204,0.0300009,3.51477,11.7742,-4.78597,16
150560,0.100476,-2.58594,-0.100213,0.47816,-0.0645327,-0.536486,14.154,-0.436872,0.374029,0.406204,0.0300009,3.51477,11.7742,-4.78597,17
150569,0.0836021,-1.27344,-0.100213,0.47816,-0.0645327,-0.536486,14.154,-0.436872,0.529979,0.493283,0.0556581,4.90712,13.4617,-5.19299,18
150579,0.0682623,-1.02344,-0.077929,0.511268,-0.109739,-1.92114,15.7177,-1.54193,0.615532,0.607142,0.070356,5.14254,14.9288,-4.16979,19
150589,0.0617429,-0.234375,-0.129922,0.527587,-0.124145,-2.60578,16.0762,-2.34123,0.628251,0.766888,0.0268832,3.08317,15.1001,-2.43269,19
150599,0.0671118,2.53906,-0.261099,0.547895,-0.157215,-2.58406,14.5086,-2.22209,0.586444,0.927915,-0.119481,-0.729521,13.7299,-0.668166,20
150609,0.0912721,1.96094,-0.415937,0.565817,-0.22276,-1.79713,11.3855,-1.65971,0.477094,1.03358,-0.353154,-4.31028,11.5177,0.742163,21
150619,0.139593,6.96875,-0.521409,0.562946,-0.303365,-0.57383,8.00167,-1.41352,0.286363,1.07964,-0.626834,-6.12106,9.25094,1.1943,22
150629,0.207471,6.20312,-0.542042,0.55206,-0.384049,0.264278,5.85194,-1.52769,0.0675489,1.10228,-0.981893,-6.24497,7.51888,0.358289,23
150639,0.284554,9.42188,-0.542042,0.55206,-0.384049,0.264278,5.85194,-1.52769,0.0675489,1.10228,-0.981893,-6.24497,7.51888,0.358289,24
150649,0.370457,9.11719,-0.479739,0.563827,-0.444172,0.434494,5.26293,-1.49404,-0.085573,1.2176,-1.41485,-5.05837,6.57262,-1.32829,25
150659,0.452525,9.38281,-0.365778,0.611563,-0.473115,0.175884,5.65813,-1.14716,-0.132066,1.54681,-1.7307,-2.85498,6.42266,-3.01281,26
150669,0.54188,8.27344,-0.239016,0.687186,-0.480838,-0.290583,6.54861,-0.808449,-0.0960252,1.96474,-1.83791,-0.694688,6.95456,-4.14053,27
150679,0.627783,10.0469,-0.12257,0.767243,-0.478355,-0.907788,7.70467,-0.719723,-0.00324894,2.22075,-1.8141,0.69154,7.93696,-4.53363,27
150689,0.716754,8.77344,-0.0312783,0.821222,-0.468995,-1.63314,8.91569,-0.866119,0.121419,2.25641,-1.72933,1.29533,9.08471,-4.26484,28
150699,0.807643,10.9844,0.0234429,0.823573,-0.454972,-2.42021,9.92256,-1.06332,0.238744,2.08406,-1.60007,1.32126,10.1554,-3.73825,29
150709,0.901599,11.3125,0.0452381,0.761461,-0.438431,-3.21631,10.5603,-1.22524,0.325003,1.70204,-1.44091,1.19587,10.8954,-3.23565,30
150719,0.992104,8.83594,0.05351,0.639555,-0.418017,-3.81129,10.6735,-1.41455,0.325003,1.70204,-1.44091,1.19587,10.8954,-3.23565,31
150729,1.08568,8.10938,0.05351,0.639555,-0.418017,-3.81129,10.6735,-1.41455,0.383152,1.21015,-1.31574,1.09872,11.0297,-2.73675,32
150739,1.17963,9.22656,0.0660014,0.477338,-0.388084,-4.05471,10.2179,-1.53018,0.410773,0.735128,-1.25456,1.07175,10.5403,-2.21293,33
150749,1.27589,12.1016,0.0883138,0.299515,-0.346023,-3.98768,9.43668,-1.40229,0.405218,0.345028,-1.23151,1.00881,9.7014,-1.8424,34
150759,1.36831,8.17188,0.119094,0.12615,-0.296842,-3.72553,8.64567,-1.11631,0.378138,0.0543949,-1.21956,0.880943,8.8249,-1.72772,35
150769,1.46457,9.78125,0.154151,-0.0293149,-0.248439,-3.37654,8.02577,-0.827932,0.342073,-0.143577,-1.20445,0.866774,8.11893,-1.71979,35
150779,1.55814,8.82812,0.188757,-0.157183,-0.205022,-2.91915,7.5677,-0.602715,0.306998,-0.280537,-1.17942,0.861997,7.67991,-1.75428,36
150789,1.64942,8.95312,0.221147,-0.255497,-0.163849,-2.30645,7.25688,-0.494388,0.282371,-0.404668,-1.14597,0.906985,7.4859,-1.71147,37
150799,1.74107,6.98438,0.249274,-0.325256,-0.127772,-1.70831,7.21204,-0.4396,0.277482,-0.52675,-1.10708,0.977989,7.48606,-1.67071,38
150809,1.83158,11.3906,0.271495,-0.369808,-0.10278,-1.27533,7.42909,-0.442264,0.294867,-0.636741,-1.06467,1.04591,7.62208,-1.79197,39
150819,1.92132,8.14844,0.271495,-0.369808,-0.10278,-1.27533,7.42909,-0.442264,0.294867,-0.636741,-1.06467,1.04591,7.62208,-1.79197,40
150829,2.0145,11.4297,0.286953,-0.394295,-0.0896268,-0.995411,7.76462,-0.56659,0.342261,-0.721652,-1.01768,1.23998,7.81321,-1.86709,41
150839,2.10654,9.36719,0.294865,-0.401539,-0.0879841,-0.806713,8.07377,-0.696023,0.425869,-0.784488,-0.956773,1.39643,8.02789,-1.69594,42
150849,2.19858,8.49219,0.295864,-0.39882,-0.0931088,-0.607895,8.31409,-0.706349,0.51097,-0.831736,-0.901226,1.40078,8.25301,-1.39137,42
150859,2.29522,11.1875,0.288896,-0.395751,-0.103464,-0.390667,8.57551,-0.607997,0.555554,-0.850769,-0.883325,1.35328,8.49122,-1.37372,43
150869,2.38726,10.6797,0.27226,-0.396502,-0.122773,-0.15898,8.89092,-0.572952,0.554802,-0.853028,-0.899283,1.48092,8.74969,-1.70297,44
150879,2.48199,7.42188,0.246281,-0.395976,-0.151156,0.137956,9.23127,-0.686461,0.534701,-0.876692,-0.932661,1.66338,9.03137,-2.02047,45
150889,2.57594,11.8203,0.214306,-0.386976,-0.18553,0.51923,9.46818,-0.83147,0.527558,-0.965672,-0.964501,1.56329,9.31855,-2.19083,46
150899,2.67373,10.3906,0.180511,-0.370292,-0.219608,0.897914,9.57836,-0.928663,0.523692,-1.1123,-0.994216,1.3154,9.55775,-2.17529,47
150909,2.76692,8.29688,0.180511,-0.370292,-0.219608,0.897914,9.57836,-0.928663,0.523692,-1.1123,-0.994216,1.3154,9.55775,-2.17529,48
150919,2.86011,10.9453,0.14519,-0.348063,-0.252539,1.07595,9.69084,-0.977482,0.536943,-1.35578,-1.04049,1.45521,9.59822,-2.16419,49
150929,2.951,9.14844,0.105835,-0.323197,-0.284218,0.985273,9.75949,-1.03333,0.5697,-1.52807,-1.10456,2.29258,9.38859,-2.33838,50
150939,3.03959,8.51562,0.0579461,-0.302955,-0.304872,0.637883,9.82282,-1.08826,0.533125,-1.29633,-1.16821,3.28666,9.20164,-2.39929,50
150949,3.12511,6.25,-0.000703015,-0.294999,-0.303405,0.110083,9.9183,-1.06838,0.412066,-0.870302,-1.19055,4.02728,9.18503,-2.07804,51
150959,3.2091,10.2031,-0.0645953,-0.307392,-0.268416,-0.374973,9.94872,-0.949378,0.270023,-0.59579,-1.14018,4.6499,9.26356,-1.52418,52
150969,3.29078,10.1641,-0.126327,-0.345341,-0.195102,-0.711185,9.96258,-0.769345,0.136802,-0.502201,-1.02242,5.08845,9.36371,-1.22108,53
150980,3.37592,6.1875,-0.17983,-0.406445,-0.0898377,-0.864105,9.99602,-0.615589,0.0247541,-0.547967,-0.8622,5.31541,9.40746,-1.28501,54
150989,3.44571,7.92969,-0.17983,-0.406445,-0.0898377,-0.864105,9.99602,-0.615589,0.0247541,-0.547967,-0.8622,5.31541,9.40746,-1.28501,55
150999,3.52011,6.75,-0.217315,-0.478352,0.0346436,-0.768838,9.99982,-0.481063,-0.0595904,-0.66581,-0.685729,5.28955,9.38923,-1.50055,56
151009,3.58262,6.08594,-0.23181,-0.546811,0.161312,-0.473263,9.97949,-0.342084,-0.112914,-0.783065,-0.513721,4.99842,9.34054,-1.81753,57
151019,3.64283,6.89844,-0.223,-0.601559,0.274387,-0.0961237,9.96117,-0.288098,-0.135862,-0.833533,-0.36243,4.78121,9.26424,-2.12856,58
151029,3.69537,4.57812,-0.198103,-0.630095,0.362647,0.324612,9.93857,-0.285211,-0.137329,-0.785494,-0.237218,4.74733,9.1835,-2.44234,58
151039,3.73333,4.14062,-0.165275,-0.625373,0.424524,0.821522,9.91283,-0.231242,-0.124492,-0.665483,-0.13602,4.8385,9.15171,-2.69452,59
151049,3.7644,4.375,-0.130419,-0.590661,0.460216,1.29443,9.92957,-0.197263,-0.102221,-0.512302,-0.0496452,5.06948,9.22897,-2.73239,60
151059,3.80351,4.32031,-0.0983166,-0.537578,0.471891,1.54992,10.1209,-0.176847,-0.0757202,-0.337043,0.0274185,4.85617,9.52678,-2.77348,61
151069,3.83534,1.1875,-0.0658297,-0.486397,0.475221,1.5583,10.5615,-0.104227,-0.05173,-0.205954,0.0946019,4.01901,10.1262,-2.91287,62
151079,3.84723,0.523438,-0.0658297,-0.486397,0.475221,1.5583,10.5615,-0.104227,-0.05173,-0.205954,0.0946019,4.01901,10.1262,-2.91287,63
151089,3.84455,-0.851562,-0.0283074,-0.448267,0.482115,1.42823,11.1669,-0.12494,-0.0390956,-0.179425,0.16646,3.52993,10.9215,-2.85962,64
151099,3.84071,-0.375,0.00962604,-0.414209,0.488648,1.15832,11.833,-0.37303,-0.0460616,-0.208529,0.265974,3.76895,11.7182,-2.62228,65
151109,3.82154,-2.69531,0.0498244,-0.375708,0.494042,0.615796,12.4875,-0.777719,-0.0869914,-0.271896,0.410313,4.42985,12.3616,-2.46021,65
151119,3.78587,-5.10938,0.10932,-0.339668,0.520266,-0.106307,12.9646,-1.20503,-0.181145,-0.372923,0.60794,5.344,12.8255,-2.34172,66
151129,3.71915,-9.85938,0.211011,-0.308625,0.593442,-0.807513,13.1057,-1.63774,-0.328457,-0.499982,0.866134,6.16709,13.1841,-1.95374,67
151139,3.62749,-12.1016,0.35851,-0.262552,0.703697,-1.48195,12.9502,-2.10215,-0.503341,-0.666739,1.1886,6.5967,13.3932,-1.25553,68
151149,3.52625,-13.0312,0.509925,-0.181589,0.813322,-2.08853,12.6616,-2.32643,-0.688388,-0.790858,1.5337,6.31008,13.4342,-0.459592,69
151159,3.41503,-10.7188,0.602222,-0.0766508,0.894177,-2.54258,12.3732,-1.98613,-0.873968,-0.796214,1.83825,5.04292,13.4353,0.611044,70
151169,3.29883,-13.1953,0.59234,0.0175725,0.943101,-2.82913,12.1007,-1.23768,-1.03416,-0.715537,2.07053,3.08418,13.4377,1.94426,71
151179,3.18915,-12.7734,0.59234,0.0175725,0.943101,-2.82913,12.1007,-1.23768,-1.03416,-0.715537,2.07053,3.08418,13.4377,1.94426,72
151189,3.07372,-11.7656,0.470625,0.0667069,0.969085,-3.00468,11.8566,-0.425469,-1.14315,-0.553773,2.21253,0.808555,13.3536,2.8277,73
151199,2.95292,-15.0859,0.267922,0.0458834,0.97272,-3.11704,11.5846,0.180246,-1.19835,-0.375114,2.27072,-1.3791,13.0775,2.53936,73
151210,2.82713,-14.9688,0.0495347,-0.0508648,0.955238,-3.0663,11.159,0.378041,-1.20316,-0.289219,2.28061,-2.71331,12.4561,0.908245,74
151219,2.70135,-12.0469,-0.121785,-0.199242,0.927204,-2.73999,10.6714,0.233237,-1.13802,-0.267759,2.26305,-2.748,11.4279,-1.62187,75
151229,2.56827,-15.3438,-0.218606,-0.354429,0.892089,-2.1869,10.3136,0.0736561,-0.97185,-0.211321,2.22117,-1.86218,10.2985,-4.10559,76
151239,2.4306,-15.7266,-0.243649,-0.473744,0.843366,-1.5479,10.1316,0.130043,-0.710727,-0.157443,2.17069,-0.698996,9.51819,-5.54742,77
151249,2.28909,-12.875,-0.211077,-0.529989,0.773387,-0.910414,10.0897,0.257636,-0.414592,-0.195441,2.12991,0.307648,9.3308,-5.57132,78
151259,2.14835,-16.2266,-0.140916,-0.519104,0.683175,-0.205018,10.1377,0.225289,-0.414592,-0.195441,2.12991,0.307648,9.3308,-5.57132,79
151269,2.00377,-12.2188,-0.140916,-0.519104,0.683175,-0.205018,10.1377,0.225289,-0.154519,-0.280814,2.09657,0.971434,9.72819,-4.46866,80
