right q,right q dot,left q,left q dot,right_shoulder_ang_x,right_shoulder_ang_y,right_shoulder_ang_z,right_shoulder_acc_x,right_shoulder_acc_y,right_shoulder_acc_z,left_shoulder_ang_x,left_shoulder_ang_y,left_shoulder_ang_z,left_shoulder_acc_x,left_shoulder_acc_y,left_shoulder_acc_z,Label
-0.0249,0.6183,0.0387,-1.5074,-0.4602,0.1649,0.9202,-0.2965,-0.0997,0.4839,-0.5077,0.0561,0.9475,-0.3658,0.0467,0.6276,29
-0.017,0.6362,0.0206,-1.4444,-0.4551,0.1562,0.923,-0.2878,-0.0862,0.4818,-0.5092,0.0507,0.9502,-0.3674,0.0521,0.6208,30
-0.009,0.6513,0.0033,-1.3717,-0.45,0.1471,0.9251,-0.2768,-0.0743,0.4778,-0.5095,0.0448,0.9522,-0.3684,0.0553,0.6124,30
-0.009,0.6513,0.0033,-1.3717,-0.45,0.1471,0.9251,-0.2768,-0.0743,0.4778,-0.5095,0.0448,0.9522,-0.3684,0.0553,0.6124,30
-0.0007,0.6634,-0.0131,-1.2904,-0.4448,0.1376,0.9263,-0.2639,-0.0642,0.4724,-0.5085,0.0386,0.9533,-0.3689,0.0566,0.6026,31
0.0078,0.6726,-0.0284,-1.2019,-0.4394,0.128,0.9264,-0.2492,-0.0559,0.4656,-0.506,0.0322,0.9534,-0.3691,0.0561,0.5917,31
0.0078,0.6726,-0.0284,-1.2019,-0.4394,0.128,0.9264,-0.2492,-0.0559,0.4656,-0.506,0.0322,0.9534,-0.3691,0.0561,0.5917,31
0.0163,0.6789,-0.0426,-1.1078,-0.4338,0.1184,0.9253,-0.2333,-0.0496,0.4577,-0.5022,0.0256,0.9524,-0.3691,0.0541,0.5797,32
0.025,0.6823,-0.0557,-1.0097,-0.428,0.109,0.9229,-0.2164,-0.0451,0.449,-0.497,0.0191,0.9502,-0.3689,0.0509,0.5669,32
0.025,0.6823,-0.0557,-1.0097,-0.428,0.109,0.9229,-0.2164,-0.0451,0.449,-0.497,0.0191,0.9502,-0.3689,0.0509,0.5669,32
0.0338,0.6831,-0.0675,-0.9091,-0.4218,0.0998,0.9193,-0.1989,-0.0424,0.4396,-0.4903,0.0126,0.9466,-0.3685,0.0467,0.5534,32
0.0426,0.6814,-0.0782,-0.8078,-0.4152,0.091,0.9143,-0.1814,-0.0414,0.4298,-0.4824,0.0062,0.9418,-0.3681,0.0417,0.5395,33
0.0426,0.6814,-0.0782,-0.8078,-0.4152,0.091,0.9143,-0.1814,-0.0414,0.4298,-0.4824,0.0062,0.9418,-0.3681,0.0417,0.5395,33
0.0514,0.6775,-0.0876,-0.7072,-0.4083,0.0827,0.9082,-0.1641,-0.0418,0.42,-0.4732,0.0002,0.9357,-0.3677,0.0365,0.5254,33
0.0602,0.6715,-0.0957,-0.609,-0.4011,0.0751,0.9009,-0.1476,-0.0435,0.4102,-0.4629,-0.0056,0.9282,-0.3674,0.0312,0.5111,34
0.0602,0.6715,-0.0957,-0.609,-0.4011,0.0751,0.9009,-0.1476,-0.0435,0.4102,-0.4629,-0.0056,0.9282,-0.3674,0.0312,0.5111,34
0.0689,0.6638,-0.1027,-0.5147,-0.3935,0.0681,0.8926,-0.1321,-0.046,0.4008,-0.4517,-0.0109,0.9196,-0.367,0.0261,0.4969,34
0.0776,0.6546,-0.1086,-0.4254,-0.3855,0.0619,0.8835,-0.118,-0.0492,0.3918,-0.4398,-0.0157,0.91,-0.3666,0.0216,0.4829,35
0.0776,0.6546,-0.1086,-0.4254,-0.3855,0.0619,0.8835,-0.118,-0.0492,0.3918,-0.4398,-0.0157,0.91,-0.3666,0.0216,0.4829,35
0.0861,0.6442,-0.1135,-0.3424,-0.3773,0.0566,0.8736,-0.1057,-0.0525,0.3836,-0.4273,-0.02,0.8993,-0.3662,0.0181,0.4693,35
0.0946,0.6327,-0.1173,-0.2667,-0.3689,0.052,0.8633,-0.0953,-0.0558,0.3762,-0.4144,-0.0237,0.8878,-0.3657,0.0157,0.4562,35
0.0946,0.6327,-0.1173,-0.2667,-0.3689,0.052,0.8633,-0.0953,-0.0558,0.3762,-0.4144,-0.0237,0.8878,-0.3657,0.0157,0.4562,36
0.1029,0.6205,-0.1203,-0.1991,-0.3603,0.0483,0.8527,-0.0871,-0.0585,0.3698,-0.4014,-0.0268,0.8757,-0.365,0.0147,0.4437,36
0.111,0.6075,-0.1225,-0.1402,-0.3517,0.0455,0.8421,-0.0812,-0.0604,0.3644,-0.3886,-0.0293,0.8632,-0.3639,0.0154,0.4318,36
0.111,0.6075,-0.1225,-0.1402,-0.3517,0.0455,0.8421,-0.0812,-0.0604,0.3644,-0.3886,-0.0293,0.8632,-0.3639,0.0154,0.4318,37
0.119,0.594,-0.1241,-0.0905,-0.3432,0.0435,0.8317,-0.0777,-0.0611,0.3599,-0.3761,-0.0312,0.8504,-0.3625,0.0181,0.4207,37
0.1268,0.58,-0.1251,-0.0501,-0.3348,0.0423,0.8217,-0.0765,-0.0604,0.3565,-0.3642,-0.0324,0.8376,-0.3605,0.0227,0.4104,37
0.1268,0.58,-0.1251,-0.0501,-0.3348,0.0423,0.8217,-0.0765,-0.0604,0.3565,-0.3642,-0.0324,0.8376,-0.3605,0.0227,0.4104,38
0.1343,0.5655,-0.1257,-0.0192,-0.3267,0.0419,0.8124,-0.0776,-0.058,0.354,-0.3531,-0.0331,0.825,-0.3578,0.0295,0.4008,38
0.1417,0.5504,-0.1259,0.0025,-0.3189,0.0422,0.8038,-0.0809,-0.0537,0.3523,-0.343,-0.0331,0.8128,-0.3543,0.0384,0.392,38
0.1417,0.5504,-0.1259,0.0025,-0.3189,0.0422,0.8038,-0.0809,-0.0537,0.3523,-0.343,-0.0331,0.8128,-0.3543,0.0384,0.392,38
0.1488,0.5349,-0.126,0.0153,-0.3117,0.0432,0.7962,-0.0861,-0.0475,0.3513,-0.3341,-0.0326,0.8013,-0.3498,0.0495,0.3839,39
0.1557,0.5188,-0.1259,0.0198,-0.305,0.0448,0.7898,-0.093,-0.0392,0.3509,-0.3266,-0.0316,0.7905,-0.3442,0.0626,0.3764,39
0.1557,0.5188,-0.1259,0.0198,-0.305,0.0448,0.7898,-0.093,-0.0392,0.3509,-0.3266,-0.0316,0.7905,-0.3442,0.0626,0.3764,39
0.1623,0.502,-0.1258,0.0166,-0.2991,0.0469,0.7846,-0.1013,-0.0291,0.3508,-0.3205,-0.0301,0.7808,-0.3375,0.0775,0.3695,40
0.1687,0.4846,-0.1259,0.0065,-0.2939,0.0495,0.7807,-0.1107,-0.0171,0.3509,-0.316,-0.0282,0.7722,-0.3295,0.0941,0.3631,40
0.1687,0.4846,-0.1259,0.0065,-0.2939,0.0495,0.7807,-0.1107,-0.0171,0.3509,-0.316,-0.0282,0.7722,-0.3295,0.0941,0.3631,40
0.1747,0.4666,-0.126,-0.0096,-0.2895,0.0524,0.7783,-0.1207,-0.0034,0.3509,-0.3132,-0.0259,0.7649,-0.3202,0.1119,0.3571,41
0.1805,0.4478,-0.1264,-0.0306,-0.2861,0.0557,0.7773,-0.131,0.0118,0.3506,-0.312,-0.0233,0.7589,-0.3095,0.1308,0.3512,41
0.1805,0.4478,-0.1264,-0.0306,-0.2861,0.0557,0.7773,-0.131,0.0118,0.3506,-0.312,-0.0233,0.7589,-0.3095,0.1308,0.3512,41
0.186,0.4285,-0.1271,-0.0556,-0.2836,0.0591,0.7778,-0.1412,0.0282,0.3499,-0.3125,-0.0204,0.7544,-0.2975,0.1502,0.3456,42
0.1912,0.4085,-0.1281,-0.0834,-0.2821,0.0627,0.7797,-0.1509,0.0454,0.3485,-0.3145,-0.0173,0.7513,-0.2842,0.1698,0.3399,42
0.1912,0.4085,-0.1281,-0.0834,-0.2821,0.0627,0.7797,-0.1509,0.0454,0.3485,-0.3145,-0.0173,0.7513,-0.2842,0.1698,0.3399,42
0.1961,0.388,-0.1295,-0.1129,-0.2815,0.0663,0.783,-0.1596,0.0631,0.3462,-0.3182,-0.0141,0.7497,-0.2696,0.1891,0.3341,42
0.2007,0.367,-0.1312,-0.143,-0.2819,0.0699,0.7875,-0.167,0.0811,0.343,-0.3232,-0.0107,0.7496,-0.2537,0.2077,0.3282,43
0.2007,0.367,-0.1312,-0.143,-0.2819,0.0699,0.7875,-0.167,0.0811,0.343,-0.3232,-0.0107,0.7496,-0.2537,0.2077,0.3282,43
0.205,0.3459,-0.1333,-0.1727,-0.2831,0.0734,0.7932,-0.1727,0.0988,0.3386,-0.3295,-0.0072,0.7508,-0.2369,0.2251,0.3219,43
0.209,0.3246,-0.1358,-0.2011,-0.2852,0.0767,0.7999,-0.1764,0.1159,0.3329,-0.337,-0.0037,0.7533,-0.2191,0.2411,0.3152,44
0.209,0.3246,-0.1358,-0.2011,-0.2852,0.0767,0.7999,-0.1764,0.1159,0.3329,-0.337,-0.0037,0.7533,-0.2191,0.2411,0.3152,44
0.2127,0.3035,-0.1386,-0.2273,-0.2879,0.0799,0.8074,-0.178,0.132,0.326,-0.3453,-0.0001,0.757,-0.2006,0.2551,0.3081,44
0.2161,0.2828,-0.1416,-0.2505,-0.2912,0.0829,0.8155,-0.1771,0.1469,0.3176,-0.3543,0.0034,0.7618,-0.1815,0.267,0.3005,45
0.2161,0.2828,-0.1416,-0.2505,-0.2912,0.0829,0.8155,-0.1771,0.1469,0.3176,-0.3543,0.0034,0.7618,-0.1815,0.267,0.3005,45
0.2192,0.2628,-0.145,-0.2701,-0.295,0.0855,0.8241,-0.1737,0.1601,0.3078,-0.3637,0.0068,0.7674,-0.1621,0.2763,0.2923,45
0.2221,0.2437,-0.1485,-0.2856,-0.2992,0.088,0.8329,-0.1677,0.1715,0.2965,-0.3734,0.0102,0.7737,-0.1426,0.2831,0.2835,45
0.2221,0.2437,-0.1485,-0.2856,-0.2992,0.088,0.8329,-0.1677,0.1715,0.2965,-0.3734,0.0102,0.7737,-0.1426,0.2831,0.2835,46
0.2247,0.2258,-0.1522,-0.2966,-0.3036,0.0902,0.8417,-0.1591,0.1807,0.2839,-0.3831,0.0135,0.7805,-0.1232,0.2871,0.2741,46
0.2271,0.2093,-0.156,-0.3028,-0.308,0.0921,0.8503,-0.1479,0.1875,0.2699,-0.3926,0.0166,0.7877,-0.1041,0.2884,0.2641,46
0.2271,0.2093,-0.156,-0.3028,-0.308,0.0921,0.8503,-0.1479,0.1875,0.2699,-0.3926,0.0166,0.7877,-0.1041,0.2884,0.2641,47
0.2294,0.1944,-0.1598,-0.3041,-0.3125,0.0938,0.8586,-0.1344,0.192,0.2546,-0.4017,0.0196,0.795,-0.0855,0.2868,0.2534,47
0.2315,0.1813,-0.1636,-0.3004,-0.3167,0.0952,0.8663,-0.1186,0.194,0.238,-0.4102,0.0225,0.8023,-0.0676,0.2827,0.242,47
0.2315,0.1813,-0.1636,-0.3004,-0.3167,0.0952,0.8663,-0.1186,0.194,0.238,-0.4102,0.0225,0.8023,-0.0676,0.2827,0.242,48
0.2334,0.1701,-0.1673,-0.2916,-0.3208,0.0965,0.8733,-0.1008,0.1937,0.2204,-0.418,0.0251,0.8093,-0.0506,0.2761,0.2301,48
0.2352,0.1609,-0.1709,-0.2778,-0.3245,0.0977,0.8794,-0.0813,0.1909,0.2017,-0.425,0.0275,0.816,-0.0346,0.2672,0.2175,48
0.2352,0.1609,-0.1709,-0.2778,-0.3245,0.0977,0.8794,-0.0813,0.1909,0.2017,-0.425,0.0275,0.816,-0.0346,0.2672,0.2175,48
0.2369,0.1537,-0.1743,-0.2591,-0.3279,0.0987,0.8846,-0.0605,0.186,0.1821,-0.4311,0.0297,0.8222,-0.0196,0.2564,0.2043,49
0.2386,0.1484,-0.1773,-0.2357,-0.3308,0.0997,0.8888,-0.0388,0.1791,0.1618,-0.4362,0.0316,0.8277,-0.0059,0.244,0.1906,49
0.2386,0.1484,-0.1773,-0.2357,-0.3308,0.0997,0.8888,-0.0388,0.1791,0.1618,-0.4362,0.0316,0.8277,-0.0059,0.244,0.1906,49
0.2402,0.145,-0.1801,-0.2076,-0.3333,0.1007,0.892,-0.0165,0.1706,0.1409,-0.4403,0.0332,0.8326,0.0067,0.2304,0.1764,50
0.2419,0.1433,-0.1824,-0.1753,-0.3354,0.1017,0.8941,0.0059,0.1605,0.1195,-0.4434,0.0345,0.8367,0.018,0.2158,0.1618,50
0.2419,0.1433,-0.1824,-0.1753,-0.3354,0.1017,0.8941,0.0059,0.1605,0.1195,-0.4434,0.0345,0.8367,0.018,0.2158,0.1618,50
0.2435,0.1433,-0.1844,-0.139,-0.337,0.1027,0.8951,0.0279,0.1493,0.0979,-0.4455,0.0356,0.84,0.028,0.2009,0.1467,51
0.2452,0.1448,-0.1858,-0.099,-0.3383,0.1039,0.8952,0.0492,0.1373,0.0761,-0.4466,0.0363,0.8425,0.0369,0.1859,0.1314,51
0.2452,0.1448,-0.1858,-0.099,-0.3383,0.1039,0.8952,0.0492,0.1373,0.0761,-0.4466,0.0363,0.8425,0.0369,0.1859,0.1314,51
0.2469,0.1476,-0.1867,-0.0557,-0.3394,0.1052,0.8945,0.0693,0.1248,0.0545,-0.4469,0.0367,0.8443,0.0446,0.1712,0.1157,52
0.2487,0.1514,-0.187,-0.0095,-0.3402,0.1066,0.893,0.0877,0.112,0.033,-0.4464,0.0368,0.8455,0.0512,0.1572,0.0999,52
0.2487,0.1514,-0.187,-0.0095,-0.3402,0.1066,0.893,0.0877,0.112,0.033,-0.4464,0.0368,0.8455,0.0512,0.1572,0.0999,52
0.2505,0.1561,-0.1868,0.039,-0.3409,0.1081,0.8908,0.1043,0.0992,0.012,-0.4452,0.0366,0.8461,0.0568,0.1443,0.0838,52
0.2525,0.1614,-0.1859,0.0895,-0.3415,0.1098,0.8882,0.1186,0.0867,-0.0085,-0.4435,0.0362,0.8463,0.0616,0.1326,0.0676,53
0.2525,0.1614,-0.1859,0.0895,-0.3415,0.1098,0.8882,0.1186,0.0867,-0.0085,-0.4435,0.0362,0.8463,0.0616,0.1326,0.0676,53
0.2545,0.1672,-0.1844,0.1412,-0.3422,0.1116,0.8852,0.1304,0.0746,-0.0283,-0.4413,0.0354,0.8461,0.0656,0.1225,0.0513,53
0.2567,0.1732,-0.1822,0.1934,-0.343,0.1136,0.8821,0.1396,0.0632,-0.0473,-0.4388,0.0343,0.8459,0.0689,0.114,0.0349,54
0.2567,0.1732,-0.1822,0.1934,-0.343,0.1136,0.8821,0.1396,0.0632,-0.0473,-0.4388,0.0343,0.8459,0.0689,0.114,0.0349,54
0.2589,0.1792,-0.1794,0.2454,-0.344,0.1156,0.8789,0.146,0.0526,-0.0653,-0.4362,0.033,0.8456,0.0716,0.1073,0.0185,54
0.2613,0.1851,-0.1759,0.2963,-0.3453,0.1176,0.8759,0.1497,0.0429,-0.0823,-0.4336,0.0315,0.8454,0.074,0.1023,0.002,55
0.2613,0.1851,-0.1759,0.2963,-0.3453,0.1176,0.8759,0.1497,0.0429,-0.0823,-0.4336,0.0315,0.8454,0.074,0.1023,0.002,55
0.2637,0.1907,-0.1718,0.3452,-0.3469,0.1197,0.8731,0.1506,0.0343,-0.0983,-0.431,0.0298,0.8456,0.076,0.0992,-0.0144,55
0.2662,0.1956,-0.1672,0.3911,-0.3489,0.1218,0.8708,0.149,0.0266,-0.1132,-0.4286,0.028,0.8461,0.0779,0.0977,-0.0308,55
0.2662,0.1956,-0.1672,0.3911,-0.3489,0.1218,0.8708,0.149,0.0266,-0.1132,-0.4286,0.028,0.8461,0.0779,0.0977,-0.0308,56
0.2688,0.1999,-0.1619,0.4331,-0.3513,0.1237,0.8689,0.1449,0.02,-0.1268,-0.4265,0.026,0.847,0.0795,0.0976,-0.0471,56
0.2715,0.2033,-0.1562,0.4703,-0.3542,0.1256,0.8675,0.1387,0.0143,-0.1394,-0.4247,0.0241,0.8485,0.0811,0.0989,-0.0633,56
0.2715,0.2033,-0.1562,0.4703,-0.3542,0.1256,0.8675,0.1387,0.0143,-0.1394,-0.4247,0.0241,0.8485,0.0811,0.0989,-0.0633,57
0.2742,0.2057,-0.1501,0.5018,-0.3574,0.1272,0.8668,0.1307,0.0096,-0.1507,-0.4234,0.0221,0.8504,0.0826,0.1013,-0.0793,57
0.277,0.2069,-0.1436,0.527,-0.361,0.1287,0.8667,0.1212,0.0056,-0.161,-0.4224,0.0202,0.8529,0.084,0.1045,-0.095,57
0.277,0.2069,-0.1436,0.527,-0.361,0.1287,0.8667,0.1212,0.0056,-0.161,-0.4224,0.0202,0.8529,0.084,0.1045,-0.095,58
0.2797,0.2068,-0.1369,0.5452,-0.3649,0.1299,0.8672,0.1106,0.0022,-0.1702,-0.422,0.0184,0.8559,0.0854,0.1082,-0.1105,58
0.2825,0.2054,-0.13,0.5559,-0.3691,0.1308,0.8684,0.0991,-0.0006,-0.1783,-0.4221,0.0168,0.8593,0.0867,0.1123,-0.1256,58
0.2825,0.2054,-0.13,0.5559,-0.3691,0.1308,0.8684,0.0991,-0.0006,-0.1783,-0.4221,0.0168,0.8593,0.0867,0.1123,-0.1256,58
0.2853,0.2025,-0.1231,0.559,-0.3735,0.1315,0.8702,0.0872,-0.0033,-0.1855,-0.4227,0.0153,0.8631,0.0881,0.1163,-0.1402,59
0.288,0.1982,-0.1161,0.5542,-0.3782,0.132,0.8727,0.0751,-0.0058,-0.1918,-0.424,0.0139,0.8672,0.0895,0.12,-0.1543,59
0.288,0.1982,-0.1161,0.5542,-0.3782,0.132,0.8727,0.0751,-0.0058,-0.1918,-0.424,0.0139,0.8672,0.0895,0.12,-0.1543,59
0.2906,0.1925,-0.1093,0.5417,-0.3831,0.1323,0.8757,0.0632,-0.0086,-0.1973,-0.4259,0.0126,0.8716,0.091,0.1231,-0.1678,60
0.2932,0.1853,-0.1027,0.5218,-0.3881,0.1324,0.8793,0.0515,-0.0116,-0.2022,-0.4285,0.0113,0.8762,0.0928,0.1252,-0.1806,60
0.2932,0.1853,-0.1027,0.5218,-0.3881,0.1324,0.8793,0.0515,-0.0116,-0.2022,-0.4285,0.0113,0.8762,0.0928,0.1252,-0.1806,60
0.2957,0.1769,-0.0965,0.4949,-0.3932,0.1322,0.8834,0.0403,-0.0151,-0.2064,-0.4317,0.0101,0.8811,0.0948,0.1261,-0.1928,61
0.298,0.1672,-0.0906,0.4617,-0.3985,0.132,0.8881,0.0296,-0.0192,-0.2102,-0.4357,0.0089,0.8862,0.0973,0.1256,-0.2044,61
0.298,0.1672,-0.0906,0.4617,-0.3985,0.132,0.8881,0.0296,-0.0192,-0.2102,-0.4357,0.0089,0.8862,0.0973,0.1256,-0.2044,61
0.3002,0.1564,-0.0852,0.423,-0.4038,0.1315,0.8933,0.0196,-0.024,-0.2136,-0.4403,0.0076,0.8914,0.1003,0.1232,-0.2152,62
0.3023,0.1447,-0.0803,0.3798,-0.4093,0.1309,0.8989,0.0104,-0.0294,-0.2168,-0.4457,0.0061,0.8969,0.104,0.1189,-0.2254,62
0.3023,0.1447,-0.0803,0.3798,-0.4093,0.1309,0.8989,0.0104,-0.0294,-0.2168,-0.4457,0.0061,0.8969,0.104,0.1189,-0.2254,62
0.3042,0.1322,-0.076,0.333,-0.4148,0.1301,0.9051,0.0019,-0.0356,-0.2198,-0.4516,0.0045,0.9027,0.1084,0.1123,-0.2351,62
0.3059,0.1191,-0.0723,0.2839,-0.4204,0.1291,0.9116,-0.0059,-0.0423,-0.2228,-0.4581,0.0027,0.9087,0.1137,0.1032,-0.2442,63
0.3059,0.1191,-0.0723,0.2839,-0.4204,0.1291,0.9116,-0.0059,-0.0423,-0.2228,-0.4581,0.0027,0.9087,0.1137,0.1032,-0.2442,63
0.3074,0.1055,-0.0693,0.2336,-0.4261,0.1279,0.9186,-0.013,-0.0496,-0.2259,-0.4652,0.0006,0.915,0.1199,0.0916,-0.2528,63
0.3088,0.0917,-0.0669,0.1832,-0.4318,0.1264,0.9261,-0.0194,-0.0573,-0.2291,-0.4727,-0.0018,0.9216,0.127,0.0772,-0.2611,64
0.3088,0.0917,-0.0669,0.1832,-0.4318,0.1264,0.9261,-0.0194,-0.0573,-0.2291,-0.4727,-0.0018,0.9216,0.127,0.0772,-0.2611,64
0.31,0.0778,-0.0651,0.1339,-0.4376,0.1246,0.9338,-0.0252,-0.0652,-0.2326,-0.4806,-0.0044,0.9286,0.1349,0.0601,-0.2691,64
0.311,0.0639,-0.0639,0.0868,-0.4435,0.1226,0.942,-0.0304,-0.0731,-0.2364,-0.4888,-0.0074,0.936,0.1437,0.0403,-0.277,65
0.311,0.0639,-0.0639,0.0868,-0.4435,0.1226,0.942,-0.0304,-0.0731,-0.2364,-0.4888,-0.0074,0.936,0.1437,0.0403,-0.277,65
0.3118,0.0503,-0.0634,0.0429,-0.4494,0.1202,0.9504,-0.0351,-0.081,-0.2406,-0.4973,-0.0107,0.9438,0.1533,0.0178,-0.2848,65
0.3124,0.0371,-0.0633,0.003,-0.4553,0.1174,0.9591,-0.0394,-0.0887,-0.2451,-0.5058,-0.0143,0.9521,0.1635,-0.0072,-0.2927,65
0.3124,0.0371,-0.0633,0.003,-0.4553,0.1174,0.9591,-0.0394,-0.0887,-0.2451,-0.5058,-0.0143,0.9521,0.1635,-0.0072,-0.2927,66
0.3129,0.0243,-0.0637,-0.032,-0.4613,0.1143,0.9681,-0.0433,-0.096,-0.2501,-0.5144,-0.0182,0.9607,0.1742,-0.0343,-0.3007,66
0.3131,0.012,-0.0646,-0.0617,-0.4672,0.1108,0.9772,-0.0468,-0.1028,-0.2555,-0.5229,-0.0223,0.9698,0.1851,-0.0633,-0.3089,66
0.3131,0.012,-0.0646,-0.0617,-0.4672,0.1108,0.9772,-0.0468,-0.1028,-0.2555,-0.5229,-0.0223,0.9698,0.1851,-0.0633,-0.3089,67
0.3133,0.0002,-0.0657,-0.0855,-0.473,0.1068,0.9864,-0.05,-0.109,-0.2614,-0.5311,-0.0265,0.9792,0.1962,-0.0938,-0.3174,67
0.3133,-0.0112,-0.0672,-0.1033,-0.4787,0.1025,0.9956,-0.0526,-0.1146,-0.2677,-0.5389,-0.0309,0.9889,0.207,-0.1253,-0.3263,67
0.3133,-0.0112,-0.0672,-0.1033,-0.4787,0.1025,0.9956,-0.0526,-0.1146,-0.2677,-0.5389,-0.0309,0.9889,0.207,-0.1253,-0.3263,68
0.3131,-0.0221,-0.0687,-0.115,-0.4841,0.0978,1.0047,-0.0548,-0.1196,-0.2744,-0.5462,-0.0354,0.9988,0.2175,-0.1574,-0.3355,68
0.3128,-0.0327,-0.0704,-0.1206,-0.4893,0.0928,1.0137,-0.0565,-0.1239,-0.2816,-0.5529,-0.0398,1.0087,0.2272,-0.1896,-0.3452,68
0.3128,-0.0327,-0.0704,-0.1206,-0.4893,0.0928,1.0137,-0.0565,-0.1239,-0.2816,-0.5529,-0.0398,1.0087,0.2272,-0.1896,-0.3452,68
0.3124,-0.0433,-0.0722,-0.1205,-0.4942,0.0873,1.0224,-0.0574,-0.1276,-0.2891,-0.5587,-0.0442,1.0185,0.236,-0.2213,-0.3553,69
0.3118,-0.0539,-0.0738,-0.115,-0.4987,0.0816,1.0306,-0.0575,-0.1309,-0.297,-0.5636,-0.0484,1.0281,0.2435,-0.2521,-0.3658,69
0.3118,-0.0539,-0.0738,-0.115,-0.4987,0.0816,1.0306,-0.0575,-0.1309,-0.297,-0.5636,-0.0484,1.0281,0.2435,-0.2521,-0.3658,69
0.3112,-0.0648,-0.0754,-0.1046,-0.5027,0.0756,1.0382,-0.0567,-0.1337,-0.3053,-0.5675,-0.0524,1.0372,0.2496,-0.2813,-0.3766,70
0.3104,-0.0763,-0.0768,-0.0901,-0.5062,0.0693,1.0451,-0.0548,-0.1361,-0.3138,-0.5702,-0.0561,1.0456,0.2539,-0.3086,-0.3876,70
0.3104,-0.0763,-0.0768,-0.0901,-0.5062,0.0693,1.0451,-0.0548,-0.1361,-0.3138,-0.5702,-0.0561,1.0456,0.2539,-0.3086,-0.3876,70
0.3094,-0.0884,-0.0779,-0.0719,-0.5092,0.0629,1.051,-0.0517,-0.1382,-0.3226,-0.5716,-0.0596,1.0532,0.2563,-0.3334,-0.3987,71
0.3083,-0.1016,-0.0788,-0.051,-0.5115,0.0563,1.0559,-0.0472,-0.1402,-0.3316,-0.5717,-0.0627,1.0597,0.2566,-0.3553,-0.4098,71
0.3083,-0.1016,-0.0788,-0.051,-0.5115,0.0563,1.0559,-0.0472,-0.1402,-0.3316,-0.5717,-0.0627,1.0597,0.2566,-0.3553,-0.4098,71
0.3071,-0.116,-0.0794,-0.0279,-0.5133,0.0496,1.0595,-0.0413,-0.1421,-0.3407,-0.5705,-0.0656,1.065,0.2547,-0.3739,-0.4207,72
0.3057,-0.1319,-0.0797,-0.0034,-0.5145,0.0429,1.0617,-0.0338,-0.1441,-0.3499,-0.5678,-0.0681,1.0688,0.2505,-0.3889,-0.4313,72
0.3057,-0.1319,-0.0797,-0.0034,-0.5145,0.0429,1.0617,-0.0338,-0.1441,-0.3499,-0.5678,-0.0681,1.0688,0.2505,-0.3889,-0.4313,72
0.3041,-0.1495,-0.0797,0.0219,-0.515,0.0363,1.0623,-0.0248,-0.1461,-0.3591,-0.5638,-0.0703,1.0711,0.2439,-0.4001,-0.4414,72
0.3023,-0.169,-0.0793,0.0473,-0.5149,0.0299,1.0614,-0.0143,-0.1483,-0.3683,-0.5584,-0.0723,1.0716,0.2351,-0.4072,-0.4508,73
0.3023,-0.169,-0.0793,0.0473,-0.5149,0.0299,1.0614,-0.0143,-0.1483,-0.3683,-0.5584,-0.0723,1.0716,0.2351,-0.4072,-0.4508,73
0.3002,-0.1906,-0.0786,0.0724,-0.5142,0.0237,1.0587,-0.0024,-0.1507,-0.3772,-0.5518,-0.0741,1.0702,0.2241,-0.4101,-0.4595,73
0.2979,-0.2142,-0.0776,0.0966,-0.5129,0.0178,1.0543,0.0108,-0.1533,-0.3859,-0.544,-0.0757,1.0669,0.2111,-0.409,-0.4671,74
0.2979,-0.2142,-0.0776,0.0966,-0.5129,0.0178,1.0543,0.0108,-0.1533,-0.3859,-0.544,-0.0757,1.0669,0.2111,-0.409,-0.4671,74
0.2953,-0.24,-0.0762,0.1197,-0.5111,0.0123,1.0481,0.0249,-0.156,-0.3942,-0.5353,-0.0773,1.0617,0.1964,-0.4039,-0.4737,74
0.2924,-0.2678,-0.0746,0.1413,-0.5089,0.0074,1.0403,0.0397,-0.1588,-0.4021,-0.5257,-0.0788,1.0546,0.1802,-0.3948,-0.479,75
0.2924,-0.2678,-0.0746,0.1413,-0.5089,0.0074,1.0403,0.0397,-0.1588,-0.4021,-0.5257,-0.0788,1.0546,0.1802,-0.3948,-0.479,75
0.2892,-0.2976,-0.0726,0.1612,-0.5064,0.003,1.031,0.0549,-0.1615,-0.4093,-0.5154,-0.0803,1.0456,0.163,-0.3822,-0.483,75
0.2855,-0.3292,-0.0705,0.1792,-0.5035,-0.0008,1.0202,0.0701,-0.1639,-0.4158,-0.5046,-0.0819,1.035,0.145,-0.3662,-0.4856,75
0.2855,-0.3292,-0.0705,0.1792,-0.5035,-0.0008,1.0202,0.0701,-0.1639,-0.4158,-0.5046,-0.0819,1.035,0.145,-0.3662,-0.4856,76
0.2815,-0.3623,-0.068,0.1952,-0.5005,-0.0038,1.0081,0.085,-0.1658,-0.4214,-0.4936,-0.0836,1.0227,0.1267,-0.3473,-0.4867,76
0.2771,-0.3967,-0.0654,0.2093,-0.4974,-0.0062,0.995,0.0991,-0.167,-0.4262,-0.4824,-0.0855,1.0092,0.1086,-0.3258,-0.4863,76
0.2771,-0.3967,-0.0654,0.2093,-0.4974,-0.0062,0.995,0.0991,-0.167,-0.4262,-0.4824,-0.0855,1.0092,0.1086,-0.3258,-0.4863,77
