q,right_acc_x,right_acc_y,right_acc_z,right_ang_x,right_ang_y,right_ang_z,left_acc_x,left_acc_y,left_acc_z,left_ang_x,left_ang_y,left_ang_z,label
0.087,-0.5901,-1.0497,-0.4335,0.8408,5.6728,10.6734,-1.4734,-1.4628,-0.4424,0.6967,-1.0996,11.0098,69
0.0842,-0.5901,-1.0497,-0.4335,0.8408,5.6728,10.6734,-1.4734,-1.4628,-0.4424,0.6967,-1.0996,11.0098,70
0.078,-0.6765,-1.5974,-0.4614,0.677,5.7983,11.3034,-1.8164,-2.1009,-0.6661,0.8346,-1.5236,11.8157,71
0.0691,-0.6765,-1.5974,-0.4614,0.677,5.7983,11.3034,-1.8164,-2.1009,-0.6661,0.8346,-1.5236,11.8157,72
0.0559,-0.6944,-2.3655,-0.6833,0.3695,5.8839,12.0852,-2.0444,-2.7123,-0.9867,0.9447,-2.0697,12.6503,73
0.0415,-0.6944,-2.3655,-0.6833,0.3695,5.8839,12.0852,-2.0444,-2.7123,-0.9867,0.9447,-2.0697,12.6503,73
0.0241,-0.7847,-3.0662,-1.0607,0.1444,5.8881,12.7931,-1.9965,-3.2099,-1.3906,1.1275,-2.6056,13.2417,74
0.0057,-0.7847,-3.0662,-1.0607,0.1444,5.8881,12.7931,-1.9965,-3.2099,-1.3906,1.1275,-2.6056,13.2417,75
-0.0145,-0.9923,-3.3132,-1.448,0.1298,5.7646,13.0818,-1.5146,-3.239,-1.9634,1.4423,-2.9542,13.3376,76
-0.033,-0.9923,-3.3132,-1.448,0.1298,5.7646,13.0818,-1.5146,-3.239,-1.9634,1.4423,-2.9542,13.3376,77
-0.0544,-1.2741,-2.9,-1.7132,0.2314,5.43,12.6573,-0.607,-2.7929,-2.7727,1.7559,-2.9913,12.7628,77
-0.0744,-1.2741,-2.9,-1.7132,0.2314,5.43,12.6573,-0.607,-2.7929,-2.7727,1.7559,-2.9913,12.7628,78
-0.0978,-1.6414,-2.0101,-1.8682,0.2442,4.8753,11.5395,0.3873,-2.2673,-3.6868,1.8971,-2.7337,11.613,79
-0.1164,-1.6414,-2.0101,-1.8682,0.2442,4.8753,11.5395,0.3873,-2.2673,-3.6868,1.8971,-2.7337,11.613,80
-0.1332,-1.9149,-0.9586,-2.0673,0.1153,4.2128,10.1195,1.0261,-1.8771,-4.4552,1.7644,-2.3666,10.3498,81
-0.1495,-1.9149,-0.9586,-2.0673,0.1153,4.2128,10.1195,1.0261,-1.8771,-4.4552,1.7644,-2.3666,10.3498,81
-0.1676,-1.7809,0.1962,-2.4373,-0.0061,3.6241,8.8999,1.0698,-1.646,-4.8789,1.3567,-2.0968,9.4586,82
-0.1854,-1.7809,0.1962,-2.4373,-0.0061,3.6241,8.8999,1.0698,-1.646,-4.8789,1.3567,-2.0968,9.4586,83
-0.2033,-1.0931,1.3061,-2.913,-0.0164,3.2864,8.2363,0.7505,-1.564,-4.8683,0.7911,-1.9707,9.163,84
-0.2192,-1.0931,1.3061,-2.913,-0.0164,3.2864,8.2363,0.7505,-1.564,-4.8683,0.7911,-1.9707,9.163,85
-0.2348,0.0141,1.8363,-3.2972,0.0558,3.2909,8.2777,0.6116,-1.6779,-4.4218,0.2589,-1.9438,9.4023,85
-0.2506,0.0141,1.8363,-3.2972,0.0558,3.2909,8.2777,0.6116,-1.6779,-4.4218,0.2589,-1.9438,9.4023,86
-0.2644,1.2594,1.736,-3.4525,0.1616,3.5813,8.9286,0.7839,-2.0093,-3.6779,0.0337,-1.9913,9.8749,87
-0.2779,1.2594,1.736,-3.4525,0.1616,3.5813,8.9286,0.7839,-2.0093,-3.6779,0.0337,-1.9913,9.8749,88
-0.288,1.2594,1.736,-3.4525,0.1616,3.5813,8.9286,0.7839,-2.0093,-3.6779,0.0337,-1.9913,9.8749,89
-0.2976,2.3127,1.4679,-3.4142,0.2704,3.9916,9.855,0.9691,-2.2196,-2.9507,0.2805,-2.0509,10.2106,90
-0.3052,2.3127,1.4679,-3.4142,0.2704,3.9916,9.855,0.9691,-2.2196,-2.9507,0.2805,-2.0509,10.2106,90
-0.3119,2.8779,1.2898,-3.3007,0.4368,4.3414,10.6586,0.8966,-1.8139,-2.5039,0.8381,-2.051,10.2132,91
-0.3183,2.8779,1.2898,-3.3007,0.4368,4.3414,10.6586,0.8966,-1.8139,-2.5039,0.8381,-2.051,10.2132,92
-0.3252,2.8337,1.2001,-3.1872,0.6797,4.5013,11.0826,0.6136,-0.8246,-2.3314,1.4048,-2.0006,9.9123,93
-0.3307,2.8337,1.2001,-3.1872,0.6797,4.5013,11.0826,0.6136,-0.8246,-2.3314,1.4048,-2.0006,9.9123,94
-0.3368,2.8337,1.2001,-3.1872,0.6797,4.5013,11.0826,0.6136,-0.8246,-2.3314,1.4048,-2.0006,9.9123,94
-0.3431,2.3522,1.0511,-3.0566,0.9023,4.4426,11.0725,0.3639,0.1979,-2.257,1.7611,-1.9367,9.4701,95
-0.3476,2.3522,1.0511,-3.0566,0.9023,4.4426,11.0725,0.3639,0.1979,-2.257,1.7611,-1.9367,9.4701,96
-0.3524,1.7639,0.8287,-2.8397,1.0313,4.2585,10.7493,0.2128,0.7794,-2.1236,1.8553,-1.8592,9.1034,97
-0.3564,1.2321,0.6458,-2.5407,1.0862,4.0825,10.3392,0.0464,0.9073,-1.8443,1.8218,-1.7705,8.9397,98
-0.3593,1.2321,0.6458,-2.5407,1.0862,4.0825,10.3392,0.0464,0.9073,-1.8443,1.8218,-1.7705,8.9397,98
-0.361,0.7589,0.577,-2.201,1.1279,3.9664,10.0439,-0.2447,0.8901,-1.4154,1.7802,-1.7542,8.984,99
-0.3617,0.7589,0.577,-2.201,1.1279,3.9664,10.0439,-0.2447,0.8901,-1.4154,1.7802,-1.7542,8.984,0
-0.3616,0.7589,0.577,-2.201,1.1279,3.9664,10.0439,-0.2447,0.8901,-1.4154,1.7802,-1.7542,8.984,1
-0.3615,0.3795,0.6413,-1.8156,1.1755,3.868,9.9375,-0.6019,0.9494,-0.8942,1.7416,-1.8775,9.178,2
-0.3615,0.1586,0.7834,-1.3825,1.2148,3.7518,9.9752,-0.8246,1.0702,-0.3494,1.7223,-2.0834,9.4296,2
-0.3614,0.1586,0.7834,-1.3825,1.2148,3.7518,9.9752,-0.8246,1.0702,-0.3494,1.7223,-2.0834,9.4296,3
-0.361,0.0968,0.9264,-0.94,1.2164,3.6438,10.0593,-0.768,1.0807,0.137,1.7549,-2.2844,9.6501,4
-0.3609,0.0968,0.9264,-0.94,1.2164,3.6438,10.0593,-0.768,1.0807,0.137,1.7549,-2.2844,9.6501,5
-0.3597,0.143,1.0307,-0.508,1.1669,3.567,10.0867,-0.4362,0.8509,0.4741,1.8555,-2.4407,9.7612,6
-0.3568,0.143,1.0307,-0.508,1.1669,3.567,10.0867,-0.4362,0.8509,0.4741,1.8555,-2.4407,9.7612,7
-0.3522,0.2817,1.077,-0.083,1.0497,3.5035,10.0343,0.0365,0.4556,0.6042,1.9803,-2.5608,9.7695,7
-0.346,0.2817,1.077,-0.083,1.0497,3.5035,10.0343,0.0365,0.4556,0.6042,1.9803,-2.5608,9.7695,8
-0.3385,0.4715,0.9839,0.2954,0.829,3.4581,9.964,0.4959,0.0585,0.5564,2.0151,-2.648,9.7633,9
-0.3296,0.4715,0.9839,0.2954,0.829,3.4581,9.964,0.4959,0.0585,0.5564,2.0151,-2.648,9.7633,10
-0.3213,0.4715,0.9839,0.2954,0.829,3.4581,9.964,0.4959,0.0585,0.5564,2.0151,-2.648,9.7633,11
-0.3139,0.6086,0.6693,0.5917,0.5583,3.473,9.9261,0.8424,-0.3223,0.4518,1.913,-2.6456,9.801,11
-0.3099,0.6086,0.6693,0.5917,0.5583,3.473,9.9261,0.8424,-0.3223,0.4518,1.913,-2.6456,9.801,12
-0.3068,0.6627,0.1758,0.8276,0.3524,3.5725,9.973,1.0014,-0.7682,0.4127,1.7847,-2.5476,9.9115,13
-0.3058,0.6627,0.1758,0.8276,0.3524,3.5725,9.973,1.0014,-0.7682,0.4127,1.7847,-2.5476,9.9115,14
-0.3061,0.6896,-0.3749,1.0157,0.2609,3.753,10.1498,0.9752,-1.1958,0.4622,1.7925,-2.4412,10.0974,15
-0.3061,0.6896,-0.3749,1.0157,0.2609,3.753,10.1498,0.9752,-1.1958,0.4622,1.7925,-2.4412,10.0974,16
-0.3063,0.6896,-0.3749,1.0157,0.2609,3.753,10.1498,0.9752,-1.1958,0.4622,1.7925,-2.4412,10.0974,16
-0.3064,0.7052,-0.8634,1.1337,0.2732,3.9825,10.4146,0.8462,-1.4161,0.5276,1.9401,-2.3697,10.3068,17
-0.3063,0.7058,-1.2109,1.1854,0.3628,4.2238,10.7113,0.6601,-1.4413,0.5506,2.0422,-2.3293,10.5343,18
-0.3061,0.7453,-1.4661,1.2219,0.4879,4.4835,11.0547,0.4126,-1.4735,0.5777,1.9839,-2.3276,10.8728,19
-0.3058,0.7453,-1.4661,1.2219,0.4879,4.4835,11.0547,0.4126,-1.4735,0.5777,1.9839,-2.3276,10.8728,20
-0.3017,0.8633,-1.6772,1.3145,0.6189,4.8032,11.472,0.1036,-1.6611,0.7047,1.8266,-2.3391,11.39,20
-0.2954,0.8633,-1.6772,1.3145,0.6189,4.8032,11.472,0.1036,-1.6611,0.7047,1.8266,-2.3391,11.39,21
-0.288,1.0278,-1.7591,1.5231,0.7117,5.2278,11.9796,-0.2541,-1.979,0.9958,1.6981,-2.3286,12.0871,22
-0.2803,1.0278,-1.7591,1.5231,0.7117,5.2278,11.9796,-0.2541,-1.979,0.9958,1.6981,-2.3286,12.0871,23
-0.2751,1.1521,-1.6275,1.8449,0.7327,5.7488,12.5367,-0.5219,-2.2048,1.4269,1.7265,-2.2982,12.8237,24
-0.274,1.1521,-1.6275,1.8449,0.7327,5.7488,12.5367,-0.5219,-2.2048,1.4269,1.7265,-2.2982,12.8237,25
-0.2742,1.1109,-1.1087,2.2295,0.7565,6.2471,12.9387,-0.4585,-1.9675,1.8025,1.9192,-2.2027,13.2475,25
-0.274,1.1109,-1.1087,2.2295,0.7565,6.2471,12.9387,-0.4585,-1.9675,1.8025,1.9192,-2.2027,13.2475,26
-0.2723,0.7721,-0.2455,2.6208,0.8693,6.5374,12.8803,-0.0066,-1.0769,1.8877,2.112,-1.9465,12.9954,27
-0.266,0.7721,-0.2455,2.6208,0.8693,6.5374,12.8803,-0.0066,-1.0769,1.8877,2.112,-1.9465,12.9954,28
-0.2561,0.0218,0.5454,2.9921,1.0335,6.489,12.162,0.6361,0.1063,1.7006,2.0713,-1.5054,11.9493,29
-0.2419,0.0218,0.5454,2.9921,1.0335,6.489,12.162,0.6361,0.1063,1.7006,2.0713,-1.5054,11.9493,30
-0.2275,0.0218,0.5454,2.9921,1.0335,6.489,12.162,0.6361,0.1063,1.7006,2.0713,-1.5054,11.9493,30
-0.2108,-1.0337,1.1297,3.3961,1.1515,6.1043,10.9256,1.1213,0.9355,1.5531,1.6651,-0.9495,10.4426,31
-0.1969,-1.0337,1.1297,3.3961,1.1515,6.1043,10.9256,1.1213,0.9355,1.5531,1.6651,-0.9495,10.4426,32
-0.1875,-2.0123,1.5297,3.841,1.1048,5.5818,9.6327,1.1635,1.1615,1.7847,1.0189,-0.4403,9.129,33
-0.1802,-2.0123,1.5297,3.841,1.1048,5.5818,9.6327,1.1635,1.1615,1.7847,1.0189,-0.4403,9.129,34
-0.1751,-2.6132,1.7282,4.2549,0.7702,5.207,8.7242,0.7194,0.9757,2.5391,0.388,-0.1478,8.5208,34
-0.1708,-2.8033,1.7904,4.5025,0.1605,5.1154,8.4338,-0.009,0.5777,3.6662,0.0138,-0.1375,8.7253,35
-0.1661,-2.8033,1.7904,4.5025,0.1605,5.1154,8.4338,-0.009,0.5777,3.6662,0.0138,-0.1375,8.7253,36
-0.1613,-2.6218,1.6618,4.3624,-0.4984,5.2599,8.7481,-0.5434,0.1667,4.7209,0.0794,-0.401,9.4993,37
-0.1552,-2.6218,1.6618,4.3624,-0.4984,5.2599,8.7481,-0.5434,0.1667,4.7209,0.0794,-0.401,9.4993,38
-0.1482,-1.999,1.421,3.7752,-0.8632,5.4557,9.4163,-0.5152,0.0661,5.253,0.5823,-0.825,10.4085,39
-0.1399,-1.999,1.421,3.7752,-0.8632,5.4557,9.4163,-0.5152,0.0661,5.253,0.5823,-0.825,10.4085,39
-0.131,-1.999,1.421,3.7752,-0.8632,5.4557,9.4163,-0.5152,0.0661,5.253,0.5823,-0.825,10.4085,40
-0.117,-1.0083,1.1315,2.9295,-0.741,5.5444,10.0944,-0.0435,0.5105,5.0814,1.3549,-1.1875,11.0286,41
-0.1074,-1.0083,1.1315,2.9295,-0.741,5.5444,10.0944,-0.0435,0.5105,5.0814,1.3549,-1.1875,11.0286,42
-0.0973,-0.0477,0.6703,2.1292,-0.1908,5.5217,10.4655,0.5267,1.4257,4.3277,2.0969,-1.3176,11.1285,43
-0.0857,-0.0477,0.6703,2.1292,-0.1908,5.5217,10.4655,0.5267,1.4257,4.3277,2.0969,-1.3176,11.1285,43
-0.073,0.5276,0.3075,1.6439,0.5285,5.4006,10.3861,0.9101,2.4149,3.2386,2.476,-1.2221,10.7349,44
-0.064,0.5276,0.3075,1.6439,0.5285,5.4006,10.3861,0.9101,2.4149,3.2386,2.476,-1.2221,10.7349,45
-0.0555,0.6022,0.2608,1.4771,1.0804,5.1911,9.9913,0.9744,2.9999,2.1611,2.4244,-1.0308,10.1298,46
-0.0472,0.6022,0.2608,1.4771,1.0804,5.1911,9.9913,0.9744,2.9999,2.1611,2.4244,-1.0308,10.1298,47
-0.0405,0.2337,0.2373,1.4674,1.3114,4.9632,9.5451,0.797,3.0084,1.4955,2.1284,-0.8483,9.6305,48
-0.0327,0.2337,0.2373,1.4674,1.3114,4.9632,9.5451,0.797,3.0084,1.4955,2.1284,-0.8483,9.6305,48
-0.0254,-0.2997,0.085,1.487,1.2814,4.7998,9.2431,0.5717,2.5995,1.2692,1.8193,-0.7089,9.37,49
-0.0179,-0.2997,0.085,1.487,1.2814,4.7998,9.2431,0.5717,2.5995,1.2692,1.8193,-0.7089,9.37,50
-0.0101,-0.2997,0.085,1.487,1.2814,4.7998,9.2431,0.5717,2.5995,1.2692,1.8193,-0.7089,9.37,51
-0.0029,-0.6233,0.004,1.4248,1.1348,4.7489,9.1263,0.4148,2.0117,1.2528,1.6669,-0.6072,9.341,52
0.0044,-0.6233,0.004,1.4248,1.1348,4.7489,9.1263,0.4148,2.0117,1.2528,1.6669,-0.6072,9.341,52
0.014,-0.5567,0.1679,1.2205,1.0224,4.7958,9.1274,0.3171,1.4469,1.2708,1.7065,-0.5323,9.4749,53
0.0211,-0.5567,0.1679,1.2205,1.0224,4.7958,9.1274,0.3171,1.4469,1.2708,1.7065,-0.5323,9.4749,54
0.0285,-0.2343,0.5077,0.9108,1.019,4.8973,9.1838,0.2332,1.0738,1.1803,1.8531,-0.4719,9.654,55
0.034,-0.2343,0.5077,0.9108,1.019,4.8973,9.1838,0.2332,1.0738,1.1803,1.8531,-0.4719,9.654,56
0.0389,0.0702,0.833,0.5833,1.0865,5.035,9.2562,0.1157,0.9614,0.9155,1.9783,-0.4007,9.7692,57
0.044,0.0702,0.833,0.5833,1.0865,5.035,9.2562,0.1157,0.9614,0.9155,1.9783,-0.4007,9.7692,57
0.0489,0.1909,1.0068,0.3066,1.126,5.2026,9.3158,-0.0811,0.9916,0.5069,1.9744,-0.3019,9.8212,58
0.0536,0.1909,1.0068,0.3066,1.126,5.2026,9.3158,-0.0811,0.9916,0.5069,1.9744,-0.3019,9.8212,59
0.0597,0.1188,0.9451,0.074,1.0472,5.3998,9.3772,-0.3535,0.9458,0.0319,1.8039,-0.2059,9.8858,60
0.0657,0.1188,0.9451,0.074,1.0472,5.3998,9.3772,-0.3535,0.9458,0.0319,1.8039,-0.2059,9.8858,61
0.0736,-0.0496,0.5876,-0.194,0.8488,5.5959,9.5086,-0.6391,0.6807,-0.4366,1.5106,-0.1841,9.9992,61
0.0784,-0.2004,-0.0448,-0.5444,0.6636,5.7267,9.7576,-0.8845,0.2112,-0.8517,1.2143,-0.2758,10.1623,62
0.0831,-0.2004,-0.0448,-0.5444,0.6636,5.7267,9.7576,-0.8845,0.2112,-0.8517,1.2143,-0.2758,10.1623,63
0.0863,-0.2878,-0.7596,-0.9064,0.6371,5.7716,10.0946,-1.0729,-0.3638,-1.1879,1.0406,-0.4444,10.3697,64
0.0878,-0.2878,-0.7596,-0.9064,0.6371,5.7716,10.0946,-1.0729,-0.3638,-1.1879,1.0406,-0.4444,10.3697,65
0.0884,-0.3415,-1.2862,-1.1589,0.7677,5.7724,10.4418,-1.2193,-0.9656,-1.4326,1.0101,-0.6178,10.6291,66
0.0884,-0.3415,-1.2862,-1.1589,0.7677,5.7724,10.4418,-1.2193,-0.9656,-1.4326,1.0101,-0.6178,10.6291,66
0.0884,-0.4151,-1.5538,-1.2663,0.9229,5.803,10.8136,-1.4088,-1.5455,-1.5871,1.0628,-0.7997,11.0046,67
0.0884,-0.4151,-1.5538,-1.2663,0.9229,5.803,10.8136,-1.4088,-1.5455,-1.5871,1.0628,-0.7997,11.0046,68
0.0881,-0.4151,-1.5538,-1.2663,0.9229,5.803,10.8136,-1.4088,-1.5455,-1.5871,1.0628,-0.7997,11.0046,69
0.0876,-0.5348,-1.7037,-1.3218,1.0134,5.8831,11.3366,-1.6999,-2.0663,-1.6651,1.1458,-1.1129,11.566,70
0.0852,-0.7137,-1.903,-1.4228,1.0505,5.9479,12.05,-2.0033,-2.5088,-1.6931,1.236,-1.606,12.3052,70
0.0789,-0.7137,-1.903,-1.4228,1.0505,5.9479,12.05,-2.0033,-2.5088,-1.6931,1.236,-1.606,12.3052,71
0.0705,-0.9503,-2.1997,-1.5601,1.0545,5.9563,12.8165,-2.1377,-2.8022,-1.7057,1.3494,-2.1626,13.059,72
0.0575,-0.9503,-2.1997,-1.5601,1.0545,5.9563,12.8165,-2.1377,-2.8022,-1.7057,1.3494,-2.1626,13.059,73
0.0433,-1.2111,-2.456,-1.6584,1.0569,5.8815,13.3349,-1.9009,-2.8296,-1.7545,1.5195,-2.63,13.496,74
0.0253,-1.2111,-2.456,-1.6584,1.0569,5.8815,13.3349,-1.9009,-2.8296,-1.7545,1.5195,-2.63,13.496,75
0.0061,-1.2111,-2.456,-1.6584,1.0569,5.8815,13.3349,-1.9009,-2.8296,-1.7545,1.5195,-2.63,13.496,75
-0.0124,-1.5033,-2.417,-1.6219,1.046,5.6337,13.2467,-1.1726,-2.6787,-1.9435,1.7263,-2.8784,13.2893,76
-0.0302,-1.5033,-2.417,-1.6219,1.046,5.6337,13.2467,-1.1726,-2.6787,-1.9435,1.7263,-2.8784,13.2893,77
-0.047,-1.5033,-2.417,-1.6219,1.046,5.6337,13.2467,-1.1726,-2.6787,-1.9435,1.7263,-2.8784,13.2893,78
-0.0662,-1.8768,-1.9097,-1.4319,0.9018,5.1483,12.3812,-0.1275,-2.4201,-2.3964,1.9,-2.8367,12.3373,79
-0.085,-2.2439,-1.0829,-1.2479,0.5747,4.4928,10.9732,0.7248,-1.948,-3.0888,1.9462,-2.5629,10.9503,80
-0.1042,-2.2439,-1.0829,-1.2479,0.5747,4.4928,10.9732,0.7248,-1.948,-3.0888,1.9462,-2.5629,10.9503,80
-0.1209,-2.2439,-1.0829,-1.2479,0.5747,4.4928,10.9732,0.7248,-1.948,-3.0888,1.9462,-2.5629,10.9503,81
-0.1376,-2.3131,-0.2514,-1.3065,0.1741,3.8427,9.5647,0.994,-1.3519,-3.7803,1.7712,-2.2527,9.7261,82
-0.1559,-2.3131,-0.2514,-1.3065,0.1741,3.8427,9.5647,0.994,-1.3519,-3.7803,1.7712,-2.2527,9.7261,83
-0.1773,-1.8287,0.2757,-1.7188,-0.2022,3.382,8.6368,0.7867,-0.8396,-4.1885,1.3759,-2.0718,9.0803,84
-0.1969,-1.8287,0.2757,-1.7188,-0.2022,3.382,8.6368,0.7867,-0.8396,-4.1885,1.3759,-2.0718,9.0803,84
-0.2202,-0.816,0.2476,-2.379,-0.4658,3.2112,8.4397,0.4495,-0.5873,-4.1416,0.9196,-2.0268,9.0535,85
-0.2408,-0.816,0.2476,-2.379,-0.4658,3.2112,8.4397,0.4495,-0.5873,-4.1416,0.9196,-2.0268,9.0535,86
-0.2616,0.4582,-0.0623,-3.0525,-0.4677,3.3266,8.9587,0.2386,-0.6766,-3.6449,0.6589,-2.0698,9.4543,87
-0.2798,0.4582,-0.0623,-3.0525,-0.4677,3.3266,8.9587,0.2386,-0.6766,-3.6449,0.6589,-2.0698,9.4543,88
-0.2946,1.5928,-0.1418,-3.5647,-0.1925,3.6326,9.8651,0.2532,-0.9231,-2.9597,0.7942,-2.1682,9.982,89
-0.3083,1.5928,-0.1418,-3.5647,-0.1925,3.6326,9.8651,0.2532,-0.9231,-2.9597,0.7942,-2.1682,9.982,89
-0.3202,2.2427,0.0852,-3.8577,0.2573,3.9619,10.7115,0.429,-0.8558,-2.4551,1.3022,-2.2699,10.343,90
-0.3301,2.2427,0.0852,-3.8577,0.2573,3.9619,10.7115,0.429,-0.8558,-2.4551,1.3022,-2.2699,10.343,91
-0.3392,2.3513,0.5094,-3.9183,0.7528,4.1539,11.1919,0.625,-0.1886,-2.2967,1.9015,-2.3139,10.3985,92
-0.3498,2.3513,0.5094,-3.9183,0.7528,4.1539,11.1919,0.625,-0.1886,-2.2967,1.9015,-2.3139,10.3985,93
-0.3584,2.0759,0.9437,-3.793,1.0951,4.1577,11.2087,0.7574,0.8064,-2.3904,2.3031,-2.2772,10.1897,93
-0.3654,2.0759,0.9437,-3.793,1.0951,4.1577,11.2087,0.7574,0.8064,-2.3904,2.3031,-2.2772,10.1897,94
-0.3712,1.6694,1.1858,-3.5856,1.2066,4.0268,10.8516,0.7824,1.5347,-2.5628,2.4057,-2.1808,9.8557,95
-0.3777,1.6694,1.1858,-3.5856,1.2066,4.0268,10.8516,0.7824,1.5347,-2.5628,2.4057,-2.1808,9.8557,96
-0.3828,1.3395,1.2208,-3.3689,1.1888,3.8555,10.3335,0.6998,1.6502,-2.6558,2.2542,-2.0534,9.5217,97
-0.3862,1.3395,1.2208,-3.3689,1.1888,3.8555,10.3335,0.6998,1.6502,-2.6558,2.2542,-2.0534,9.5217,98
-0.3887,1.3395,1.2208,-3.3689,1.1888,3.8555,10.3335,0.6998,1.6502,-2.6558,2.2542,-2.0534,9.5217,98
-0.391,1.1206,1.1378,-3.1342,1.1463,3.7144,9.8789,0.5909,1.4284,-2.5576,2.0083,-1.9291,9.2443,99
-0.3919,1.1206,1.1378,-3.1342,1.1463,3.7144,9.8789,0.5909,1.4284,-2.5576,2.0083,-1.9291,9.2443,0
-0.3915,0.991,1.0624,-2.8313,1.1453,3.6169,9.6121,0.5026,1.2138,-2.2622,1.8083,-1.856,9.0763,1
-0.3915,0.991,1.0624,-2.8313,1.1453,3.6169,9.6121,0.5026,1.2138,-2.2622,1.8083,-1.856,9.0763,2
-0.3915,0.9601,1.0584,-2.4281,1.2054,3.5587,9.5397,0.4548,1.0358,-1.838,1.6761,-1.854,9.0455,2
-0.3908,1.005,1.0705,-1.9274,1.2645,3.5242,9.6031,0.48,0.8438,-1.3716,1.6101,-1.9026,9.0847,3
-0.3865,1.005,1.0705,-1.9274,1.2645,3.5242,9.6031,0.48,0.8438,-1.3716,1.6101,-1.9026,9.0847,4
-0.3777,1.0495,1.0001,-1.3645,1.2371,3.482,9.7203,0.5372,0.6246,-0.9605,1.5909,-1.975,9.1071,5
-0.3666,1.0495,1.0001,-1.3645,1.2371,3.482,9.7203,0.5372,0.6246,-0.9605,1.5909,-1.975,9.1071,6
-0.3532,1.0495,1.0001,-1.3645,1.2371,3.482,9.7203,0.5372,0.6246,-0.9605,1.5909,-1.975,9.1071,7
-0.3368,1.0299,0.7698,-0.7986,1.0883,3.4351,9.8305,0.5551,0.3828,-0.6611,1.5422,-2.0517,9.1284,7
-0.321,0.9262,0.3123,-0.2745,0.8555,3.4247,9.9292,0.5257,0.0579,-0.4252,1.4308,-2.1285,9.2439,8
-0.3036,0.9262,0.3123,-0.2745,0.8555,3.4247,9.9292,0.5257,0.0579,-0.4252,1.4308,-2.1285,9.2439,9
-0.2914,0.7536,-0.3701,0.2027,0.6302,3.4934,10.0588,0.4435,-0.45,-0.1432,1.3326,-2.1946,9.4945,10
-0.2839,0.7536,-0.3701,0.2027,0.6302,3.4934,10.0588,0.4435,-0.45,-0.1432,1.3326,-2.1946,9.4945,11
-0.2826,0.5748,-1.0929,0.627,0.5035,3.6466,10.2646,0.2654,-1.0787,0.2341,1.3592,-2.2391,9.8412,11
-0.2835,0.5748,-1.0929,0.627,0.5035,3.6466,10.2646,0.2654,-1.0787,0.2341,1.3592,-2.2391,9.8412,12
-0.2852,0.5748,-1.0929,0.627,0.5035,3.6466,10.2646,0.2654,-1.0787,0.2341,1.3592,-2.2391,9.8412,13
-0.2878,0.4628,-1.6095,0.9794,0.5137,3.8433,10.551,0.0371,-1.5701,0.6391,1.5657,-2.2937,10.2133,14
-0.2912,0.4628,-1.6095,0.9794,0.5137,3.8433,10.551,0.0371,-1.5701,0.6391,1.5657,-2.2937,10.2133,15
-0.2944,0.5472,-1.8296,1.2652,0.6303,4.0401,10.8849,-0.1344,-1.7476,0.9565,1.8557,-2.3714,10.5599,16
-0.2985,0.5472,-1.8296,1.2652,0.6303,4.0401,10.8849,-0.1344,-1.7476,0.9565,1.8557,-2.3714,10.5599,16
-0.3017,0.8124,-1.8061,1.5206,0.7987,4.2075,11.2375,-0.2449,-1.7173,1.1557,2.0349,-2.4451,10.9036,17
-0.3013,0.8124,-1.8061,1.5206,0.7987,4.2075,11.2375,-0.2449,-1.7173,1.1557,2.0349,-2.4451,10.9036,18
-0.2992,0.9653,-1.6441,1.7907,0.9711,4.3939,11.6064,-0.3519,-1.7236,1.3343,2.037,-2.4872,11.3072,19
-0.2955,0.9653,-1.6441,1.7907,0.9711,4.3939,11.6064,-0.3519,-1.7236,1.3343,2.037,-2.4872,11.3072,20
-0.2893,0.9328,-1.4135,2.11,1.0753,4.7069,11.9964,-0.4683,-1.8825,1.6158,1.9435,-2.4683,11.8346,20
-0.2827,0.9328,-1.4135,2.11,1.0753,4.7069,11.9964,-0.4683,-1.8825,1.6158,1.9435,-2.4683,11.8346,21
-0.2769,0.8444,-1.152,2.4648,1.0494,5.1775,12.3709,-0.52,-2.1232,2.0306,1.8736,-2.3838,12.4625,22
-0.2762,0.8444,-1.152,2.4648,1.0494,5.1775,12.3709,-0.52,-2.1232,2.0306,1.8736,-2.3838,12.4625,23
-0.2778,0.7006,-0.7191,2.8338,0.9564,5.7226,12.6192,-0.3313,-2.2261,2.4406,1.9051,-2.2046,12.8954,24
-0.2776,0.7006,-0.7191,2.8338,0.9564,5.7226,12.6192,-0.3313,-2.2261,2.4406,1.9051,-2.2046,12.8954,25
-0.2741,0.4023,0.0925,3.2332,0.9149,6.1526,12.5259,0.1925,-1.9885,2.6314,1.9872,-1.8699,12.7282,25
-0.2648,0.4023,0.0925,3.2332,0.9149,6.1526,12.5259,0.1925,-1.9885,2.6314,1.9872,-1.8699,12.7282,26
-0.2519,-0.1357,1.0104,3.6254,0.9122,6.2864,11.9057,0.8462,-1.435,2.5684,1.9719,-1.3645,11.9088,27
-0.2356,-0.1357,1.0104,3.6254,0.9122,6.2864,11.9057,0.8462,-1.435,2.5684,1.9719,-1.3645,11.9088,28
-0.2202,-0.1357,1.0104,3.6254,0.9122,6.2864,11.9057,0.8462,-1.435,2.5684,1.9719,-1.3645,11.9088,29
-0.2064,-0.8149,1.535,3.9418,0.8947,6.14,10.8968,1.2644,-0.7928,2.4605,1.7475,-0.758,10.8136,30
