q,right_acc_x,right_acc_y,right_acc_z,right_ang_x,right_ang_y,right_ang_z,left_acc_x,left_acc_y,left_acc_z,left_ang_x,left_ang_y,left_ang_z,label
-0.2774,-1.4799,1.7522,5.7563,0.688,6.579,11.742,0.754,-0.5799,2.8764,1.466,-1.2028,11.8456,33
-0.2647,-2.284,0.8575,5.6053,0.2032,6.2365,11.3416,0.8232,-0.1225,3.658,1.296,-1.1624,11.2973,34
-0.2503,-2.284,0.8575,5.6053,0.2032,6.2365,11.3416,0.8232,-0.1225,3.658,1.296,-1.1624,11.2973,35
-0.2363,-2.7431,0.5732,5.3167,0.018,5.7417,10.9757,1.0104,0.3025,4.4888,1.4554,-1.2443,10.7623,36
-0.2204,-2.7431,0.5732,5.3167,0.018,5.7417,10.9757,1.0104,0.3025,4.4888,1.4554,-1.2443,10.7623,37
-0.2042,-2.9216,0.5624,4.8525,0.0169,5.2139,10.5681,1.3848,1.0397,5.0225,1.9386,-1.3549,10.1219,38
-0.1884,-2.9216,0.5624,4.8525,0.0169,5.2139,10.5681,1.3848,1.0397,5.0225,1.9386,-1.3549,10.1219,38
-0.1728,-3.0637,0.2499,4.147,0.135,4.7164,10.0638,1.8055,2.2166,5.0487,2.5101,-1.3509,9.3187,39
-0.1568,-3.0637,0.2499,4.147,0.135,4.7164,10.0638,1.8055,2.2166,5.0487,2.5101,-1.3509,9.3187,40
-0.1426,-3.0637,0.2499,4.147,0.135,4.7164,10.0638,1.8055,2.2166,5.0487,2.5101,-1.3509,9.3187,41
-0.1283,-3.2766,-0.4211,3.3304,0.4111,4.2398,9.4613,2.0375,3.549,4.6347,2.9597,-1.2211,8.4421,42
-0.116,-3.4227,-1.1312,2.6434,0.8042,3.772,8.7951,1.9282,4.6375,4.0221,3.1671,-1.0474,7.6886,43
-0.1046,-3.4227,-1.1312,2.6434,0.8042,3.772,8.7951,1.9282,4.6375,4.0221,3.1671,-1.0474,7.6886,44
-0.0951,-3.2684,-1.2661,2.1805,1.2112,3.3487,8.1491,1.5237,5.1916,3.4459,3.0987,-0.8827,7.2252,45
-0.0853,-3.2684,-1.2661,2.1805,1.2112,3.3487,8.1491,1.5237,5.1916,3.4459,3.0987,-0.8827,7.2252,46
-0.0764,-3.2684,-1.2661,2.1805,1.2112,3.3487,8.1491,1.5237,5.1916,3.4459,3.0987,-0.8827,7.2252,47
-0.0674,-2.6508,-0.3909,1.8854,1.5477,3.0691,7.6859,1.0169,5.1598,2.9959,2.8529,-0.7672,7.1252,48
-0.0565,-2.6508,-0.3909,1.8854,1.5477,3.0691,7.6859,1.0169,5.1598,2.9959,2.8529,-0.7672,7.1252,49
-0.0446,-1.6749,0.8417,1.6713,1.7252,2.9944,7.5078,0.5727,4.6759,2.6401,2.584,-0.7252,7.3492,50
-0.0324,-1.6749,0.8417,1.6713,1.7252,2.9944,7.5078,0.5727,4.6759,2.6401,2.584,-0.7252,7.3492,51
-0.0116,-0.6471,1.6025,1.4676,1.7152,3.0797,7.5578,0.2551,3.9176,2.3152,2.4204,-0.7338,7.7516,52
0.0029,0.2485,1.8366,1.2325,1.6227,3.2703,7.755,0.0672,3.1234,1.9769,2.3842,-0.7376,8.1955,53
0.0167,0.2485,1.8366,1.2325,1.6227,3.2703,7.755,0.0672,3.1234,1.9769,2.3842,-0.7376,8.1955,54
0.0273,0.9564,1.7473,0.9654,1.5385,3.5517,8.0663,-0.0303,2.4742,1.6193,2.405,-0.6883,8.622,55
0.0374,0.9564,1.7473,0.9654,1.5385,3.5517,8.0663,-0.0303,2.4742,1.6193,2.405,-0.6883,8.622,56
0.0489,1.3743,1.4447,0.6708,1.4501,3.938,8.4834,-0.1533,1.9791,1.2112,2.4407,-0.5758,9.0795,57
0.0583,1.3743,1.4447,0.6708,1.4501,3.938,8.4834,-0.1533,1.9791,1.2112,2.4407,-0.5758,9.0795,58
0.0679,1.4396,0.925,0.3237,1.3203,4.4247,9.04,-0.4102,1.4459,0.7009,2.4328,-0.4581,9.6619,59
0.0768,1.4396,0.925,0.3237,1.3203,4.4247,9.04,-0.4102,1.4459,0.7009,2.4328,-0.4581,9.6619,60
0.0856,1.2719,0.2092,-0.0877,1.1619,4.9243,9.7578,-0.7848,0.7108,0.1109,2.3141,-0.468,10.3576,61
0.0935,1.2719,0.2092,-0.0877,1.1619,4.9243,9.7578,-0.7848,0.7108,0.1109,2.3141,-0.468,10.3576,62
0.101,1.2719,0.2092,-0.0877,1.1619,4.9243,9.7578,-0.7848,0.7108,0.1109,2.3141,-0.468,10.3576,63
0.1055,0.9918,-0.6038,-0.5765,1.0488,5.3062,10.5642,-1.1276,-0.0515,-0.4794,2.1581,-0.6721,11.0421,63
0.1081,0.9918,-0.6038,-0.5765,1.0488,5.3062,10.5642,-1.1276,-0.0515,-0.4794,2.1581,-0.6721,11.0421,64
0.1088,0.6375,-1.3206,-1.1378,1.0425,5.5033,11.3224,-1.2957,-0.6481,-1.0059,2.0826,-0.9832,11.6119,65
0.1085,0.6375,-1.3206,-1.1378,1.0425,5.5033,11.3224,-1.2957,-0.6481,-1.0059,2.0826,-0.9832,11.6119,66
0.108,0.4506,-1.8043,-1.7063,1.096,5.5876,12.0336,-1.4442,-1.0813,-1.4648,2.1246,-1.3402,12.1765,67
0.1055,0.4506,-1.8043,-1.7063,1.096,5.5876,12.0336,-1.4442,-1.0813,-1.4648,2.1246,-1.3402,12.1765,68
0.0986,0.5892,-2.123,-2.2737,1.1154,5.6393,12.8611,-1.8108,-1.3867,-1.9137,2.2465,-1.8918,12.9089,69
0.0847,0.5892,-2.123,-2.2737,1.1154,5.6393,12.8611,-1.8108,-1.3867,-1.9137,2.2465,-1.8918,12.9089,70
0.064,0.7439,-2.3442,-2.721,1.0684,5.603,13.8011,-2.2112,-1.5591,-2.4226,2.3051,-2.7094,13.6403,71
0.0415,0.7439,-2.3442,-2.721,1.0684,5.603,13.8011,-2.2112,-1.5591,-2.4226,2.3051,-2.7094,13.6403,72
0.0127,0.6087,-2.4887,-2.9569,0.9367,5.3943,14.5527,-2.2466,-1.5209,-3.0292,2.2226,-3.5199,13.9204,73
-0.0154,0.6087,-2.4887,-2.9569,0.9367,5.3943,14.5527,-2.2466,-1.5209,-3.0292,2.2226,-3.5199,13.9204,74
-0.0472,0.057,-2.5837,-3.1932,0.7749,4.9708,14.7335,-1.9103,-1.283,-3.658,2.0491,-4.0282,13.5178,75
-0.0701,0.057,-2.5837,-3.1932,0.7749,4.9708,14.7335,-1.9103,-1.283,-3.658,2.0491,-4.0282,13.5178,76
-0.0942,-0.8204,-2.4399,-3.4272,0.7033,4.395,14.2228,-1.541,-1.2389,-4.1445,1.796,-4.1838,12.6826,77
-0.1181,-0.8204,-2.4399,-3.4272,0.7033,4.395,14.2228,-1.541,-1.2389,-4.1445,1.796,-4.1838,12.6826,78
-0.1446,-1.7047,-1.8982,-3.5385,0.6801,3.8296,13.229,-1.2177,-1.879,-4.464,1.5016,-4.1121,11.8232,79
-0.171,-1.7047,-1.8982,-3.5385,0.6801,3.8296,13.229,-1.2177,-1.879,-4.464,1.5016,-4.1121,11.8232,80
-0.1983,-2.2622,-0.914,-3.6019,0.5403,3.3663,12.0676,-0.8167,-2.7652,-4.7217,1.2455,-3.9252,11.1591,81
-0.2235,-2.2622,-0.914,-3.6019,0.5403,3.3663,12.0676,-0.8167,-2.7652,-4.7217,1.2455,-3.9252,11.1591,82
-0.2496,-2.1496,0.5954,-3.6806,0.2775,3.0408,11.0263,-0.3652,-2.93,-4.8698,1.0439,-3.6708,10.7278,83
-0.2753,-2.1496,0.5954,-3.6806,0.2775,3.0408,11.0263,-0.3652,-2.93,-4.8698,1.0439,-3.6708,10.7278,84
-0.3008,-1.3856,2.0498,-3.856,0.0716,2.8866,10.2705,0.1264,-2.3076,-4.7794,0.9053,-3.3955,10.4735,85
-0.3287,-1.3856,2.0498,-3.856,0.0716,2.8866,10.2705,0.1264,-2.3076,-4.7794,0.9053,-3.3955,10.4735,86
-0.3557,-0.4177,2.7023,-4.1497,0.1042,2.8958,9.818,0.6328,-1.3938,-4.4248,0.9152,-3.0918,10.2818,87
-0.3801,-0.4177,2.7023,-4.1497,0.1042,2.8958,9.818,0.6328,-1.3938,-4.4248,0.9152,-3.0918,10.2818,88
-0.4079,0.4252,2.6845,-4.4068,0.402,2.9985,9.5576,1.0688,-0.4781,-3.8921,1.1665,-2.7077,9.9727,88
-0.4285,0.4252,2.6845,-4.4068,0.402,2.9985,9.5576,1.0688,-0.4781,-3.8921,1.1665,-2.7077,9.9727,89
-0.4481,1.0534,2.4293,-4.3307,0.8158,3.0846,9.2913,1.3906,0.2403,-3.3333,1.6268,-2.2648,9.4567,90
-0.4635,1.0534,2.4293,-4.3307,0.8158,3.0846,9.2913,1.3906,0.2403,-3.3333,1.6268,-2.2648,9.4567,91
-0.4801,1.4848,2.1697,-3.8765,1.2164,3.0815,8.9132,1.5408,0.7127,-2.8625,2.1493,-1.8774,8.8547,92
-0.494,1.4848,2.1697,-3.8765,1.2164,3.0815,8.9132,1.5408,0.7127,-2.8625,2.1493,-1.8774,8.8547,93
-0.5078,1.805,2.0365,-3.4254,1.5496,2.9849,8.4828,1.5442,1.1451,-2.5613,2.5654,-1.6143,8.268,94
-0.5185,2.0378,1.9281,-3.1791,1.7178,2.8518,8.1057,1.4746,1.6462,-2.4458,2.7429,-1.4493,7.7466,95
-0.5286,2.0378,1.9281,-3.1791,1.7178,2.8518,8.1057,1.4746,1.6462,-2.4458,2.7429,-1.4493,7.7466,96
-0.5359,2.1598,1.7145,-3.0426,1.6923,2.7447,7.877,1.3768,1.9214,-2.4196,2.6266,-1.3534,7.4009,97
-0.5413,2.1598,1.7145,-3.0426,1.6923,2.7447,7.877,1.3768,1.9214,-2.4196,2.6266,-1.3534,7.4009,98
-0.5443,2.1722,1.3832,-2.8864,1.5962,2.6679,7.8674,1.2638,1.6245,-2.3256,2.2938,-1.3508,7.2726,99
-0.5448,2.1722,1.3832,-2.8864,1.5962,2.6679,7.8674,1.2638,1.6245,-2.3256,2.2938,-1.3508,7.2726,0
-0.5442,2.1722,1.3832,-2.8864,1.5962,2.6679,7.8674,1.2638,1.6245,-2.3256,2.2938,-1.3508,7.2726,1
-0.5442,2.0913,0.8884,-2.5895,1.5454,2.6159,8.0974,1.089,0.8784,-2.0575,1.9536,-1.4797,7.3167,2
-0.5424,2.0913,0.8884,-2.5895,1.5454,2.6159,8.0974,1.089,0.8784,-2.0575,1.9536,-1.4797,7.3167,3
-0.5351,1.9571,0.2994,-2.1407,1.5655,2.6278,8.5268,0.8433,0.1277,-1.6674,1.7823,-1.6879,7.5196,4
-0.5237,1.9571,0.2994,-2.1407,1.5655,2.6278,8.5268,0.8433,0.1277,-1.6674,1.7823,-1.6879,7.5196,5
-0.5071,1.7769,-0.2596,-1.6123,1.6139,2.7249,9.062,0.5248,-0.3709,-1.2219,1.7852,-1.8944,7.8736,6
-0.486,1.7769,-0.2596,-1.6123,1.6139,2.7249,9.062,0.5248,-0.3709,-1.2219,1.7852,-1.8944,7.8736,7
-0.4625,1.566,-0.7945,-1.0535,1.6107,2.8578,9.6218,0.1351,-0.6916,-0.7054,1.8905,-2.1132,8.3547,8
-0.4374,1.566,-0.7945,-1.0535,1.6107,2.8578,9.6218,0.1351,-0.6916,-0.7054,1.8905,-2.1132,8.3547,9
-0.413,1.4046,-1.396,-0.4774,1.537,2.9769,10.2018,-0.2623,-1.0429,-0.1403,2.0683,-2.3828,8.9576,10
-0.3921,1.4046,-1.396,-0.4774,1.537,2.9769,10.2018,-0.2623,-1.0429,-0.1403,2.0683,-2.3828,8.9576,11
-0.383,1.3241,-2.0862,0.0992,1.4527,3.1166,10.8187,-0.6144,-1.5247,0.3881,2.3693,-2.6747,9.6556,12
-0.3843,1.3241,-2.0862,0.0992,1.4527,3.1166,10.8187,-0.6144,-1.5247,0.3881,2.3693,-2.6747,9.6556,13
-0.3885,1.3241,-2.0862,0.0992,1.4527,3.1166,10.8187,-0.6144,-1.5247,0.3881,2.3693,-2.6747,9.6556,13
-0.3933,1.2957,-2.6973,0.6064,1.3961,3.3389,11.4588,-0.8378,-1.9762,0.7917,2.8521,-2.9207,10.3764,14
-0.3989,1.2957,-2.6973,0.6064,1.3961,3.3389,11.4588,-0.8378,-1.9762,0.7917,2.8521,-2.9207,10.3764,15
-0.4022,1.2794,-2.9981,0.9532,1.3807,3.632,12.0828,-0.8623,-2.1739,1.0159,3.3518,-3.1028,11.0642,16
-0.4037,1.2292,-3.0057,1.1475,1.4229,3.9522,12.6562,-0.7971,-2.1404,1.0592,3.6024,-3.2562,11.7736,17
-0.4032,1.2292,-3.0057,1.1475,1.4229,3.9522,12.6562,-0.7971,-2.1404,1.0592,3.6024,-3.2562,11.7736,18
-0.4018,1.1756,-2.8377,1.1903,1.5271,4.3356,13.1773,-0.7521,-2.0127,1.0058,3.5714,-3.3578,12.5696,19
-0.3982,1.1756,-2.8377,1.1903,1.5271,4.3356,13.1773,-0.7521,-2.0127,1.0058,3.5714,-3.3578,12.5696,20
-0.3959,1.1756,-2.8377,1.1903,1.5271,4.3356,13.1773,-0.7521,-2.0127,1.0058,3.5714,-3.3578,12.5696,21
-0.3982,1.1715,-2.3506,1.2194,1.6464,4.8559,13.5818,-0.6241,-1.8271,0.9743,3.3404,-3.3126,13.3529,22
-0.4047,1.1972,-1.1855,1.6282,1.7025,5.4735,13.6777,-0.2518,-1.5775,0.9964,2.9712,-3.0268,13.8335,23
-0.4107,1.1972,-1.1855,1.6282,1.7025,5.4735,13.6777,-0.2518,-1.5775,0.9964,2.9712,-3.0268,13.8335,24
-0.412,1.1972,-1.1855,1.6282,1.7025,5.4735,13.6777,-0.2518,-1.5775,0.9964,2.9712,-3.0268,13.8335,25
-0.4048,1.1403,0.5722,2.4291,1.6452,6.0497,13.3403,0.3146,-1.2778,1.0269,2.5556,-2.4841,13.7705,26
-0.3931,1.1403,0.5722,2.4291,1.6452,6.0497,13.3403,0.3146,-1.2778,1.0269,2.5556,-2.4841,13.7705,27
-0.3761,0.7999,1.88,3.2221,1.4372,6.4772,12.7196,0.8319,-0.9347,1.03,2.1461,-1.8833,13.2282,28
-0.3524,0.0358,1.8278,3.7988,1.0721,6.6589,12.0609,1.1986,-0.6147,1.0802,1.6807,-1.4699,12.4233,29
-0.3326,0.0358,1.8278,3.7988,1.0721,6.6589,12.0609,1.1986,-0.6147,1.0802,1.6807,-1.4699,12.4233,30
-0.3155,-0.9628,0.8895,4.2254,0.6544,6.5239,11.5091,1.4429,-0.4319,1.2856,1.1149,-1.2436,11.6094,31
-0.2994,-0.9628,0.8895,4.2254,0.6544,6.5239,11.5091,1.4429,-0.4319,1.2856,1.1149,-1.2436,11.6094,32
-0.2876,-1.7547,0.3262,4.6053,0.3662,6.1965,11.1378,1.4981,-0.3741,1.8153,0.6672,-1.1094,11.0222,33
-0.2756,-1.7547,0.3262,4.6053,0.3662,6.1965,11.1378,1.4981,-0.3741,1.8153,0.6672,-1.1094,11.0222,34
-0.263,-2.0715,0.6655,4.904,0.2435,5.8542,10.9263,1.3764,-0.3149,2.8271,0.6285,-1.081,10.6724,35
-0.2495,-2.0715,0.6655,4.904,0.2435,5.8542,10.9263,1.3764,-0.3149,2.8271,0.6285,-1.081,10.6724,36
-0.2342,-2.0715,0.6655,4.904,0.2435,5.8542,10.9263,1.3764,-0.3149,2.8271,0.6285,-1.081,10.6724,37
-0.2174,-1.9682,1.3661,4.9645,0.2022,5.5026,10.7809,1.3026,-0.0987,3.9952,1.0267,-1.1901,10.3626,38
-0.2014,-1.9682,1.3661,4.9645,0.2022,5.5026,10.7809,1.3026,-0.0987,3.9952,1.0267,-1.1901,10.3626,38
-0.1846,-1.8244,1.5845,4.6436,0.2649,5.0861,10.5856,1.4688,0.4752,4.7664,1.6964,-1.3239,9.888,39
-0.168,-1.8244,1.5845,4.6436,0.2649,5.0861,10.5856,1.4688,0.4752,4.7664,1.6964,-1.3239,9.888,40
-0.1518,-2.0333,0.7927,3.9913,0.521,4.6096,10.2072,1.7963,1.5311,4.922,2.407,-1.3082,9.1894,41
-0.1365,-2.0333,0.7927,3.9913,0.521,4.6096,10.2072,1.7963,1.5311,4.922,2.407,-1.3082,9.1894,42
-0.122,-2.5064,-0.6485,3.3082,0.9563,4.1147,9.6005,2.0078,2.8985,4.6158,2.9297,-1.1195,8.4155,43
-0.1055,-2.8926,-1.7011,2.8683,1.4298,3.6728,8.8602,1.93,4.039,4.1727,3.1166,-0.8702,7.7748,44
-0.0898,-2.8926,-1.7011,2.8683,1.4298,3.6728,8.8602,1.93,4.039,4.1727,3.1166,-0.8702,7.7748,45
-0.0782,-2.8926,-1.7011,2.8683,1.4298,3.6728,8.8602,1.93,4.039,4.1727,3.1166,-0.8702,7.7748,46
-0.0644,-2.9274,-1.714,2.6891,1.8119,3.3851,8.1502,1.6018,4.4898,3.8127,3.0017,-0.6466,7.3766,47
-0.0496,-2.4336,-0.8334,2.6695,2.0307,3.2926,7.6339,1.1255,4.3024,3.5363,2.7796,-0.4732,7.2332,48
-0.0346,-2.4336,-0.8334,2.6695,2.0307,3.2926,7.6339,1.1255,4.3024,3.5363,2.7796,-0.4732,7.2332,49
-0.0202,-1.5375,0.3623,2.681,2.0416,3.3474,7.3971,0.6018,3.7168,3.2511,2.6189,-0.3757,7.3208,50
-0.003,-1.5375,0.3623,2.681,2.0416,3.3474,7.3971,0.6018,3.7168,3.2511,2.6189,-0.3757,7.3208,51
0.0136,-0.609,1.3463,2.5883,1.867,3.4773,7.4298,0.1369,2.9308,2.9094,2.5937,-0.3595,7.6064,52
0.028,-0.609,1.3463,2.5883,1.867,3.4773,7.4298,0.1369,2.9308,2.9094,2.5937,-0.3595,7.6064,53
0.0422,0.1019,1.8117,2.3449,1.6227,3.6348,7.6526,-0.1741,2.171,2.5032,2.6977,-0.3815,8.028,54
0.0511,0.1019,1.8117,2.3449,1.6227,3.6348,7.6526,-0.1741,2.171,2.5032,2.6977,-0.3815,8.028,55
0.0584,0.5811,1.7361,1.9771,1.4583,3.8206,7.9921,-0.3531,1.5844,2.0487,2.8332,-0.3876,8.5374,56
0.0645,0.5811,1.7361,1.9771,1.4583,3.8206,7.9921,-0.3531,1.5844,2.0487,2.8332,-0.3876,8.5374,57
0.0699,0.9574,1.2469,1.525,1.4296,4.0954,8.4734,-0.5771,1.1081,1.5615,2.8739,-0.3743,9.1632,58
0.0765,0.9574,1.2469,1.525,1.4296,4.0954,8.4734,-0.5771,1.1081,1.5615,2.8739,-0.3743,9.1632,59
0.0844,1.306,0.5332,1.0658,1.499,4.5124,9.1546,-0.9915,0.5221,1.0491,2.792,-0.4074,9.9211,60
0.0915,1.306,0.5332,1.0658,1.499,4.5124,9.1546,-0.9915,0.5221,1.0491,2.792,-0.4074,9.9211,61
0.0988,1.5575,-0.1142,0.6956,1.6086,5.0005,9.9906,-1.4993,-0.2791,0.5522,2.6412,-0.526,10.6976,62
0.1041,1.5575,-0.1142,0.6956,1.6086,5.0005,9.9906,-1.4993,-0.2791,0.5522,2.6412,-0.526,10.6976,63
0.1071,1.6036,-0.5492,0.4188,1.6936,5.4337,10.8304,-1.8526,-1.0883,0.1388,2.4867,-0.6905,11.3405,63
0.108,1.6036,-0.5492,0.4188,1.6936,5.4337,10.8304,-1.8526,-1.0883,0.1388,2.4867,-0.6905,11.3405,64
0.1076,1.3857,-0.9527,0.1214,1.6646,5.7768,11.6038,-2.0323,-1.611,-0.1859,2.3884,-0.8785,11.861,65
0.1074,1.3857,-0.9527,0.1214,1.6646,5.7768,11.6038,-2.0323,-1.611,-0.1859,2.3884,-0.8785,11.861,66
0.1047,0.9327,-1.5885,-0.3525,1.4515,6.0462,12.4657,-2.3102,-1.863,-0.4924,2.3682,-1.2411,12.4643,67
0.0962,0.9327,-1.5885,-0.3525,1.4515,6.0462,12.4657,-2.3102,-1.863,-0.4924,2.3682,-1.2411,12.4643,68
0.0785,0.4792,-2.2142,-1.0839,1.1456,6.1556,13.5537,-2.721,-1.9945,-0.8796,2.3917,-2.0185,13.2241,69
0.0538,0.4792,-2.2142,-1.0839,1.1456,6.1556,13.5537,-2.721,-1.9945,-0.8796,2.3917,-2.0185,13.2241,70
0.0266,0.4792,-2.2142,-1.0839,1.1456,6.1556,13.5537,-2.721,-1.9945,-0.8796,2.3917,-2.0185,13.2241,71
-0.0028,0.1401,-2.4757,-1.939,0.8547,5.9521,14.5843,-2.7957,-1.9681,-1.4279,2.4043,-3.0916,13.7667,72
-0.0302,-0.3801,-2.5772,-2.6279,0.5763,5.42,14.9869,-2.2491,-1.7607,-2.1409,2.4114,-3.9625,13.6788,73
-0.0548,-0.3801,-2.5772,-2.6279,0.5763,5.42,14.9869,-2.2491,-1.7607,-2.1409,2.4114,-3.9625,13.6788,74
-0.0774,-1.1554,-2.477,-2.9829,0.3267,4.7475,14.5086,-1.4669,-1.8233,-2.9546,2.3492,-4.3294,13.1143,75
-0.1022,-1.1554,-2.477,-2.9829,0.3267,4.7475,14.5086,-1.4669,-1.8233,-2.9546,2.3492,-4.3294,13.1143,76
-0.1266,-1.8624,-1.8923,-3.0966,0.0915,4.186,13.4063,-0.9034,-2.5392,-3.7581,2.089,-4.2666,12.448,77
-0.1546,-1.8624,-1.8923,-3.0966,0.0915,4.186,13.4063,-0.9034,-2.5392,-3.7581,2.089,-4.2666,12.448,78
-0.18,-2.3983,-0.6654,-3.1259,-0.2239,3.8225,12.1048,-0.5906,-3.2338,-4.4291,1.6691,-3.9485,11.8271,79
-0.2083,-2.3983,-0.6654,-3.1259,-0.2239,3.8225,12.1048,-0.5906,-3.2338,-4.4291,1.6691,-3.9485,11.8271,80
-0.234,-2.5553,1.2906,-3.203,-0.6373,3.5969,10.9548,-0.3539,-3.0525,-4.8078,1.2565,-3.543,11.335,81
-0.2599,-2.5553,1.2906,-3.203,-0.6373,3.5969,10.9548,-0.3539,-3.0525,-4.8078,1.2565,-3.543,11.335,82
-0.2859,-1.9573,2.9956,-3.5355,-0.8954,3.4458,10.2085,-0.0565,-2.1914,-4.7124,0.9931,-3.1854,11.031,83
-0.3105,-1.9573,2.9956,-3.5355,-0.8954,3.4458,10.2085,-0.0565,-2.1914,-4.7124,0.9931,-3.1854,11.031,84
-0.3367,-0.8285,3.3677,-4.2889,-0.6861,3.3553,9.9079,0.3562,-1.147,-4.157,0.9344,-2.891,10.7798,85
-0.36,-0.8285,3.3677,-4.2889,-0.6861,3.3553,9.9079,0.3562,-1.147,-4.157,0.9344,-2.891,10.7798,86
-0.3805,-0.8285,3.3677,-4.2889,-0.6861,3.3553,9.9079,0.3562,-1.147,-4.157,0.9344,-2.891,10.7798,87
-0.4014,0.2992,2.8121,-5.1545,0.0147,3.3368,9.8157,0.8823,-0.0005,-3.3846,1.0854,-2.5864,10.3809,88
-0.4187,1.0899,2.2489,-5.5063,0.9293,3.3318,9.6149,1.4553,0.9686,-2.6398,1.4642,-2.2265,9.8005,88
-0.4345,1.0899,2.2489,-5.5063,0.9293,3.3318,9.6149,1.4553,0.9686,-2.6398,1.4642,-2.2265,9.8005,89
-0.4508,1.4574,2.2199,-5.1983,1.7261,3.263,9.1736,1.9596,1.5194,-2.1084,2.0137,-1.8546,9.0856,90
-0.4658,1.4574,2.2199,-5.1983,1.7261,3.263,9.1736,1.9596,1.5194,-2.1084,2.0137,-1.8546,9.0856,91
-0.4782,1.5702,2.7985,-4.4998,2.2317,3.1097,8.574,2.2947,1.8263,-1.8924,2.5052,-1.5238,8.3028,92
-0.4904,1.5702,2.7985,-4.4998,2.2317,3.1097,8.574,2.2947,1.8263,-1.8924,2.5052,-1.5238,8.3028,93
-0.5014,1.6468,3.4741,-3.7137,2.3796,2.9153,7.9809,2.4145,2.0114,-1.9205,2.7218,-1.2409,7.5756,94
-0.5121,1.6468,3.4741,-3.7137,2.3796,2.9153,7.9809,2.4145,2.0114,-1.9205,2.7218,-1.2409,7.5756,95
-0.5207,1.6468,3.4741,-3.7137,2.3796,2.9153,7.9809,2.4145,2.0114,-1.9205,2.7218,-1.2409,7.5756,96
-0.527,1.7841,3.5897,-3.0876,2.2142,2.7683,7.5836,2.3153,1.9526,-2.0021,2.6532,-1.0447,7.0332,97
-0.5318,1.7841,3.5897,-3.0876,2.2142,2.7683,7.5836,2.3153,1.9526,-2.0021,2.6532,-1.0447,7.0332,98
-0.5354,1.9001,2.9363,-2.6641,1.8887,2.7075,7.5296,2.0067,1.4553,-1.9525,2.434,-0.9894,6.7568,99
-0.537,1.9001,2.9363,-2.6641,1.8887,2.7075,7.5296,2.0067,1.4553,-1.9525,2.434,-0.9894,6.7568,0
-0.5367,1.8787,1.7982,-2.3364,1.5726,2.7308,7.8346,1.5008,0.665,-1.7092,2.2275,-1.058,6.7763,1
-0.5364,1.8787,1.7982,-2.3364,1.5726,2.7308,7.8346,1.5008,0.665,-1.7092,2.2275,-1.058,6.7763,2
-0.5349,1.7214,0.5762,-2.0158,1.3764,2.8484,8.3807,0.8419,-0.0186,-1.3208,2.1617,-1.2058,7.0772,3
-0.5287,1.7214,0.5762,-2.0158,1.3764,2.8484,8.3807,0.8419,-0.0186,-1.3208,2.1617,-1.2058,7.0772,4
-0.5168,1.5309,-0.411,-1.6728,1.3056,3.0271,9.0138,0.1298,-0.4006,-0.8634,2.2585,-1.4297,7.5762,5
-0.503,1.5309,-0.411,-1.6728,1.3056,3.0271,9.0138,0.1298,-0.4006,-0.8634,2.2585,-1.4297,7.5762,6
-0.4852,1.3863,-1.1153,-1.3437,1.3039,3.1887,9.6505,-0.5563,-0.4901,-0.4475,2.4391,-1.7338,8.2023,7
-0.464,1.3863,-1.1153,-1.3437,1.3039,3.1887,9.6505,-0.5563,-0.4901,-0.4475,2.4391,-1.7338,8.2023,8
-0.4375,1.2894,-1.7866,-1.0781,1.3084,3.309,10.2952,-1.1861,-0.3616,-0.182,2.5915,-2.1136,8.9531,9
-0.4141,1.2894,-1.7866,-1.0781,1.3084,3.309,10.2952,-1.1861,-0.3616,-0.182,2.5915,-2.1136,8.9531,10
-0.396,1.1904,-2.5666,-0.8188,1.2846,3.4304,10.951,-1.6763,-0.2715,-0.0328,2.6407,-2.5497,9.7858,11
-0.3901,1.1904,-2.5666,-0.8188,1.2846,3.4304,10.951,-1.6763,-0.2715,-0.0328,2.6407,-2.5497,9.7858,12
-0.3907,1.1904,-2.5666,-0.8188,1.2846,3.4304,10.951,-1.6763,-0.2715,-0.0328,2.6407,-2.5497,9.7858,13
-0.3926,1.0488,-3.2633,-0.4766,1.2493,3.5899,11.5822,-1.9112,-0.4976,0.1462,2.6412,-2.9503,10.6092,14
-0.3934,0.8917,-3.5641,-0.073,1.2482,3.8076,12.1302,-1.9047,-1.0043,0.3828,2.6873,-3.2018,11.3036,15
-0.3942,0.8917,-3.5641,-0.073,1.2482,3.8076,12.1302,-1.9047,-1.0043,0.3828,2.6873,-3.2018,11.3036,16
-0.394,0.8917,-3.5641,-0.073,1.2482,3.8076,12.1302,-1.9047,-1.0043,0.3828,2.6873,-3.2018,11.3036,17
-0.394,0.7254,-3.4524,0.3274,1.2895,4.0835,12.5607,-1.7808,-1.5885,0.5948,2.7484,-3.2971,11.865,18
-0.3924,0.7254,-3.4524,0.3274,1.2895,4.0835,12.5607,-1.7808,-1.5885,0.5948,2.7484,-3.2971,11.865,19
-0.3869,0.5609,-3.1332,0.7312,1.3684,4.4454,12.9261,-1.6098,-2.0166,0.7627,2.7667,-3.2974,12.4798,20
-0.3818,0.5609,-3.1332,0.7312,1.3684,4.4454,12.9261,-1.6098,-2.0166,0.7627,2.7667,-3.2974,12.4798,21
